HMS;Lat;Long;Pression;TempC;RLux;GLux;BLux;XMagneto;YMagneto;ZMagneto;TempCPU;Delta(s);TStamp;ExpTime;AnG;DiG;Lux;RedG;BlueG;Bright
18h42m58s;;;1191.3;10.6;;;;;;;72.70;203.3;3606811658000;41354;6.8;1.0;30.3;3.0;2.9;0.0
18h42m59s;;;1191.7;10.6;;;;;;;73.80;204.3;3607853295000;41354;6.8;1.0;30.4;3.0;2.9;0.0
18h43m00s;;;1191.7;10.6;;;;;;;72.70;204.4;3607978293000;41354;6.8;1.0;30.4;3.0;2.9;0.0
18h43m01s;;;1191.5;10.6;;;;;;;72.70;205.5;3609061593000;41354;6.8;1.0;30.3;3.0;2.9;0.0
18h43m02s;;;1191.8;10.6;;;;;;;72.70;206.5;3610103230000;41354;6.8;1.0;30.2;3.0;2.9;0.0
18h43m03s;;;1191.7;10.6;;;;;;;73.80;207.6;3611144865000;41354;6.8;1.0;30.0;3.0;2.9;0.0
18h43m04s;;;1191.4;10.6;;;;;;;73.80;208.6;3612186502000;41354;6.8;1.0;30.0;3.0;2.9;0.0
18h43m05s;;;1191.0;10.6;;;;;;;74.35;209.7;3613228138000;41354;6.8;1.0;30.0;3.0;2.9;0.0
18h43m06s;;;1191.3;10.6;;;;;;;73.80;210.7;3614269775000;41354;6.8;1.0;30.0;3.0;2.9;0.0
18h43m07s;;;1192.1;10.6;;;;;;;73.80;211.8;3615311412000;41354;6.8;1.0;30.0;3.0;2.9;0.0
18h43m08s;;;1191.7;10.6;;;;;;;73.25;212.8;3616353049000;41354;6.8;1.0;30.0;3.0;2.9;0.0
18h43m09s;;;1191.3;10.6;;;;;;;73.25;213.9;3617394686000;41354;6.8;1.0;29.9;3.0;2.9;0.0
18h43m09s;;;1191.5;10.6;;;;;;;73.80;214.0;3617561349000;41354;6.8;1.0;29.8;3.0;2.9;0.0
18h43m10s;;;1191.4;10.6;;;;;;;73.25;215.0;3618602984000;41354;6.8;1.0;29.7;3.0;2.9;0.0
18h43m11s;;;1191.3;10.6;;;;;;;73.25;216.1;3619644620000;41354;6.8;1.0;29.6;3.0;2.9;0.0
18h43m12s;;;1191.8;10.6;;;;;;;73.80;217.1;3620686258000;41354;6.8;1.0;29.5;3.0;2.9;0.0
18h43m13s;;;1191.4;10.6;;;;;;;73.80;218.2;3621727893000;41354;6.8;1.0;29.4;3.0;2.9;0.0
18h43m14s;;;1191.8;10.6;;;;;;;73.80;219.2;3622769532000;41354;6.8;1.0;29.5;3.0;2.9;0.0
18h43m15s;;;1191.8;10.6;;;;;;;73.80;220.3;3623811168000;41354;6.8;1.0;29.7;3.0;2.9;0.0
18h43m16s;;;1191.4;10.6;;;;;;;74.35;221.3;3624852802000;41354;6.8;1.0;29.5;3.0;2.9;0.0
18h43m17s;;;1191.9;10.6;;;;;;;73.80;222.4;3625894441000;41354;6.8;1.0;29.6;3.0;2.9;0.0
18h43m19s;;;1191.5;10.6;;;;;;;72.15;223.4;3626936076000;41354;6.8;1.0;29.5;3.0;2.9;0.0
18h43m19s;;;1191.8;10.6;;;;;;;72.70;223.5;3627061074000;41354;6.8;1.0;29.4;3.0;2.9;0.0
18h43m20s;;;1191.3;10.6;;;;;;;74.35;224.6;3628102708000;41354;6.8;1.0;29.6;3.0;2.9;0.0
18h43m21s;;;1192.0;10.6;;;;;;;73.80;225.6;3629186011000;41354;6.8;1.0;29.6;3.0;2.9;0.0
18h43m22s;;;1191.4;10.6;;;;;;;72.15;226.7;3630227648000;41354;6.8;1.0;29.6;3.0;2.9;0.0
18h43m23s;;;1191.5;10.6;;;;;;;74.35;227.7;3631269284000;41354;6.8;1.0;29.4;3.0;2.9;0.0
18h43m24s;;;1191.7;10.6;;;;;;;74.35;228.8;3632310920000;41354;6.8;1.0;29.5;3.0;2.9;0.0
18h43m25s;;;1191.2;10.6;;;;;;;72.70;229.8;3633352557000;41354;6.8;1.0;29.6;3.0;2.9;0.0
18h43m26s;;;1191.7;10.6;;;;;;;74.35;230.8;3634394196000;41354;6.7;1.0;30.0;3.0;2.9;0.0
18h43m27s;;;1191.7;10.6;;;;;;;72.70;231.9;3635435833000;41354;6.7;1.0;30.5;3.0;2.9;0.0
18h43m28s;;;1191.8;10.6;;;;;;;73.80;232.9;3636477470000;41354;6.5;1.0;30.9;3.0;2.9;0.0
18h43m28s;;;1191.5;10.6;;;;;;;73.25;233.1;3636602465000;41354;6.5;1.0;30.9;3.0;2.9;0.0
18h43m29s;;;1191.2;10.6;;;;;;;74.35;234.1;3637685767000;41354;6.5;1.0;31.1;3.0;2.9;0.0
18h43m30s;;;1191.7;10.6;;;;;;;72.70;235.2;3638727401000;41354;6.5;1.0;31.3;3.0;2.9;0.0
18h43m31s;;;1192.0;10.6;;;;;;;73.25;236.2;3639769038000;41354;6.5;1.0;31.5;3.0;2.9;0.0
18h43m32s;;;1192.1;10.6;;;;;;;74.35;237.3;3640810675000;41354;6.4;1.0;31.6;3.0;2.9;0.0
18h43m33s;;;1191.6;10.6;;;;;;;73.80;238.3;3641852311000;41354;6.4;1.0;31.8;3.0;2.9;0.0
18h43m34s;;;1191.4;10.6;;;;;;;73.25;239.3;3642893947000;41354;6.4;1.0;31.9;3.0;2.9;0.0
18h43m36s;;;1191.7;10.6;;;;;;;73.25;240.4;3643935584000;41354;6.4;1.0;32.0;3.0;2.9;0.0
18h43m37s;;;1192.2;10.6;;;;;;;72.70;241.4;3644977223000;41354;6.4;1.0;32.1;3.0;2.9;0.0
18h43m38s;;;1191.6;10.6;;;;;;;73.80;242.5;3646018858000;41354;6.4;1.0;31.6;3.0;2.9;0.0
18h43m38s;;;1191.2;10.6;;;;;;;73.80;242.6;3646143856000;41354;6.4;1.0;31.6;3.0;2.9;0.0
18h43m39s;;;1191.7;10.6;;;;;;;72.70;243.7;3647227158000;41354;6.4;1.0;32.1;3.0;2.9;0.0
18h43m40s;;;1191.5;10.6;;;;;;;73.25;244.7;3648268792000;41354;6.4;1.0;31.6;3.0;2.9;0.0
18h43m41s;;;1191.9;10.6;;;;;;;72.70;245.8;3649310430000;41354;6.4;1.0;30.5;3.0;2.9;0.0
18h43m42s;;;1191.4;10.6;;;;;;;72.70;246.8;3650352065000;41354;6.4;1.0;29.2;3.0;2.9;0.0
18h43m43s;;;1191.7;10.6;;;;;;;72.70;247.8;3651393702000;41354;6.4;1.0;28.9;3.0;2.9;0.0
18h43m44s;;;1191.7;10.6;;;;;;;73.25;248.9;3652435339000;41354;6.4;1.0;28.6;3.0;2.9;0.0
18h43m45s;;;1191.8;10.6;;;;;;;73.25;249.9;3653476979000;41354;6.4;1.0;25.4;3.0;2.9;0.0
18h43m46s;;;1191.6;10.6;;;;;;;74.90;251.0;3654518624000;41354;7.6;1.0;21.9;3.0;2.9;0.0
18h43m47s;;;1191.6;10.6;;;;;;;73.80;252.0;3655560250000;41354;8.3;1.0;20.8;3.0;2.9;0.0
18h43m47s;;;1191.8;10.7;;;;;;;75.45;252.2;3655726913000;41354;8.5;1.0;20.9;3.0;2.9;0.0
18h43m48s;;;1191.7;10.6;;;;;;;74.90;253.2;3656768546000;41354;8.2;1.0;21.0;3.0;2.9;0.0
18h43m49s;;;1191.6;10.6;;;;;;;74.35;254.3;3657810184000;41354;11.3;1.0;14.4;3.0;2.9;0.0
18h43m50s;;;1191.5;10.6;;;;;;;74.90;255.3;3658851820000;41354;15.3;1.0;10.8;3.0;2.9;0.0
18h43m51s;;;1191.8;10.6;;;;;;;73.80;256.3;3659893458000;41354;15.8;1.0;10.2;3.0;2.9;0.0
18h43m53s;;;1191.9;10.6;;;;;;;74.35;257.4;3660935094000;41354;15.8;1.0;11.0;3.0;2.9;0.0
18h43m54s;;;1191.8;10.6;;;;;;;74.90;258.4;3661976731000;41354;15.8;1.0;10.3;3.0;2.9;0.0
18h43m55s;;;1191.7;10.6;;;;;;;75.45;259.5;3663018367000;41354;15.8;1.0;9.7;3.0;2.9;0.0
18h43m56s;;;1191.5;10.6;;;;;;;74.35;260.5;3664060004000;41354;15.8;1.0;11.2;3.0;2.9;0.0
18h43m57s;;;1191.7;10.6;;;;;;;74.90;261.6;3665101640000;41354;13.7;1.0;13.4;3.0;2.9;0.0
18h43m57s;;;1191.6;10.6;;;;;;;74.35;262.1;3665684959000;41354;12.8;1.0;13.9;2.8;2.8;0.0
18h43m58s;;;1192.2;10.6;;;;;;;72.70;263.2;3666726596000;41354;13.0;1.0;13.1;2.8;2.8;0.0
18h43m59s;;;1191.3;10.6;;;;;;;76.00;264.2;3667768231000;41354;13.3;1.0;13.9;2.8;2.8;0.0
18h44m00s;;;1191.7;10.6;;;;;;;76.00;265.3;3668809868000;41354;11.8;1.0;15.1;2.8;2.8;0.0
18h44m01s;;;1191.3;10.6;;;;;;;74.35;266.3;3669851502000;41354;10.0;1.0;18.0;2.8;2.8;0.0
18h44m02s;;;1191.7;10.6;;;;;;;74.90;267.4;3670893141000;41354;9.8;1.0;17.7;2.8;2.8;0.0
18h44m04s;;;1191.4;10.6;;;;;;;75.45;268.4;3671976443000;41354;9.7;1.0;18.2;2.8;2.8;0.0
18h44m05s;;;1191.4;10.6;;;;;;;74.35;269.5;3673018078000;41354;9.2;1.0;19.5;2.8;2.8;0.0
18h44m06s;;;1191.5;10.6;;;;;;;74.90;270.5;3674059715000;41354;8.5;1.0;21.1;2.8;2.8;0.0
18h44m07s;;;1191.6;10.6;;;;;;;74.90;271.5;3675101352000;41354;8.4;1.0;21.1;2.8;2.8;0.0
18h44m07s;;;1191.3;10.6;;;;;;;75.45;271.7;3675226349000;41354;8.4;1.0;21.0;2.8;2.8;0.0
18h44m08s;;;1191.5;10.6;;;;;;;73.80;272.7;3676309650000;41354;8.4;1.0;20.4;2.8;2.8;0.0
18h44m09s;;;1191.4;10.5;;;;;;;73.25;273.8;3677351287000;41354;8.4;1.0;20.8;2.8;2.8;0.0
18h44m10s;;;1192.0;10.5;;;;;;;72.70;274.8;3678392922000;41354;8.4;1.0;21.4;2.8;2.8;0.0
18h44m11s;;;1191.9;10.5;;;;;;;74.90;275.9;3679434560000;41354;8.4;1.0;21.0;2.8;2.8;0.0
18h44m12s;;;1191.5;10.5;;;;;;;73.80;276.9;3680476201000;41354;8.5;1.0;20.4;2.8;2.8;0.0
18h44m13s;;;1191.4;10.5;;;;;;;73.80;278.0;3681517835000;41354;8.5;1.0;20.3;2.8;2.8;0.0
18h44m14s;;;1191.1;10.5;;;;;;;74.90;279.0;3682559472000;41354;8.5;1.0;21.6;2.8;2.8;0.0
18h44m15s;;;1182.5;10.5;;;;;;;73.80;280.1;3683601108000;41354;6.6;1.0;24.6;2.8;2.8;0.0
18h44m16s;;;1159.7;10.5;;;;;;;73.80;281.1;3684642745000;41354;6.8;1.0;28.9;2.8;2.8;0.0
18h44m17s;;;1145.6;10.4;;;;;;;73.80;282.1;3685684383000;41354;5.4;1.0;36.9;3.2;2.9;0.0
18h44m18s;;;1135.2;10.4;;;;;;;74.90;283.2;3686726018000;41354;4.3;1.0;45.4;3.2;2.9;0.0
18h44m19s;;;1095.0;10.4;;;;;;;73.80;284.2;3687767655000;41354;4.3;1.0;44.5;3.2;2.9;0.0
18h44m20s;;;1066.8;10.4;;;;;;;74.90;285.3;3688809291000;41354;4.6;1.0;39.4;3.2;2.9;0.0
18h44m21s;;;1034.3;10.3;;;;;;;75.45;286.3;3689892592000;41354;5.3;1.0;142.1;3.2;2.9;0.0
18h44m23s;;;1034.1;10.3;;;;;;;73.80;287.4;3690934228000;13888;1.5;1.0;292.6;3.2;2.9;0.0
18h44m24s;;;1033.9;10.3;;;;;;;76.00;288.4;3691975867000;13817;1.5;1.0;282.6;3.2;2.9;0.0
18h44m25s;;;1034.1;10.3;;;;;;;74.35;289.5;3693017504000;13154;1.5;1.0;323.2;3.2;2.9;0.0
18h44m26s;48.35937;-4.55754;1034.1;10.4;;;;;;;74.90;290.5;3694059140000;15158;1.5;1.0;214.9;3.2;2.9;0.0
18h44m27s;48.35936;-4.55753;1034.0;10.3;;;;;;;73.80;291.6;3695100775000;10303;1.5;1.0;456.2;3.2;2.9;0.0
18h44m28s;48.35936;-4.55753;1033.7;10.4;;;;;;;75.45;293.1;3696642400000;13083;1.5;1.0;307.8;1.2;1.5;0.0
18h44m29s;48.35935;-4.55755;1034.2;10.4;;;;;;;74.90;294.1;3697684034000;9146;1.0;1.0;1085.8;1.2;1.5;0.0
18h44m30s;48.35935;-4.55757;1033.9;10.4;;;;;;;74.90;295.2;3698725670000;11347;1.5;1.0;401.9;1.2;1.5;0.0
18h44m31s;48.35935;-4.55757;1034.1;10.4;;;;;;;74.35;296.2;3699767307000;9781;1.0;1.0;559.1;1.2;1.5;0.0
18h44m32s;48.35934;-4.55755;1033.9;10.4;;;;;;;75.45;297.3;3700808947000;9992;1.4;1.0;546.3;1.2;1.5;0.0
18h44m33s;48.35933;-4.55753;1033.7;10.4;;;;;;;75.45;298.3;3701850580000;9992;1.4;1.0;539.6;1.2;1.5;0.0
18h44m34s;48.35932;-4.55750;1033.8;10.4;;;;;;;74.90;299.3;3702892219000;9992;1.4;1.0;542.2;1.2;1.5;0.0
18h44m36s;48.35931;-4.55750;1034.5;10.4;;;;;;;74.90;300.4;3703933854000;9992;1.4;1.0;540.0;1.2;1.5;0.0
18h44m37s;48.35930;-4.55749;1034.4;10.4;;;;;;;73.80;301.4;3704975491000;12674;1.5;1.0;346.9;1.2;1.5;0.0
18h44m38s;48.35929;-4.55749;1033.9;10.4;;;;;;;74.35;302.5;3706017127000;13027;1.5;1.0;329.2;1.2;1.5;0.0
18h44m38s;48.35929;-4.55749;1033.9;10.4;;;;;;;73.80;303.1;3706600446000;13027;1.5;1.0;337.4;1.2;1.7;0.0
18h44m39s;48.35928;-4.55750;1034.4;10.4;;;;;;;74.35;304.1;3707642083000;12787;1.5;1.0;362.8;1.2;1.7;0.0
18h44m40s;48.35927;-4.55750;1034.1;10.4;;;;;;;75.45;305.1;3708683719000;10035;1.5;1.0;533.8;1.2;1.7;0.0
18h44m41s;48.35927;-4.55751;1034.2;10.4;;;;;;;73.80;306.2;3709725355000;9992;1.5;1.0;537.7;1.2;1.7;0.0
18h44m42s;48.35926;-4.55752;1033.9;10.4;;;;;;;74.90;307.2;3710766994000;9992;1.4;1.0;486.5;1.2;1.7;0.0
18h44m43s;48.35925;-4.55753;1034.0;10.5;;;;;;;74.90;308.3;3711808629000;9992;1.1;1.0;533.8;1.2;1.7;0.0
18h44m44s;48.35925;-4.55754;1033.6;10.5;;;;;;;75.45;309.3;3712850266000;9992;1.3;1.0;548.6;1.2;1.7;0.0
18h44m46s;48.35925;-4.55755;1033.8;10.5;;;;;;;75.45;310.4;3713933566000;10910;1.5;1.0;387.4;1.2;1.7;0.0
18h44m47s;48.35925;-4.55755;1033.9;10.5;;;;;;;75.45;311.4;3714975205000;16400;1.5;1.0;227.2;1.2;1.7;0.0
18h44m48s;48.35925;-4.55755;1034.4;10.5;;;;;;;75.45;312.5;3716016840000;19745;1.5;1.0;198.6;1.2;1.7;0.0
18h44m48s;48.35925;-4.55755;1033.9;10.5;;;;;;;74.35;312.6;3716141838000;20197;1.5;1.0;199.1;1.2;1.7;0.0
18h44m49s;48.35926;-4.55755;1033.9;10.5;;;;;;;76.00;313.7;3717183473000;26478;1.5;1.0;227.8;1.2;1.7;0.0
18h44m50s;48.35926;-4.55755;1034.1;10.5;;;;;;;75.45;314.7;3718266775000;41354;13.1;1.0;4.0;1.2;1.7;0.0
18h44m51s;48.35926;-4.55755;1034.1;10.5;;;;;;;74.35;315.8;3719308411000;41354;15.5;1.0;0.9;1.2;1.7;0.0
18h44m52s;48.35925;-4.55755;1034.2;10.5;;;;;;;74.90;316.8;3720350049000;41354;15.5;1.0;4.8;1.2;1.7;0.0
18h44m53s;48.35925;-4.55754;1034.1;10.5;;;;;;;74.90;317.8;3721391685000;41354;4.8;2.5;121.9;1.2;1.7;0.0
18h44m54s;48.35925;-4.55754;1034.1;10.5;;;;;;;76.00;318.9;3722433323000;29992;1.5;1.0;119.6;1.2;1.7;0.0
18h44m55s;48.35925;-4.55754;1033.9;10.5;;;;;;;74.90;319.9;3723474964000;33846;2.0;1.0;97.6;1.2;1.7;0.0
18h44m56s;48.35925;-4.55754;1033.9;10.5;;;;;;;75.45;321.0;3724516606000;22187;1.5;1.0;167.8;1.2;1.7;0.0
18h44m57s;48.35925;-4.55754;1034.1;10.6;;;;;;;76.55;322.0;3725558234000;29018;1.5;1.0;162.2;1.2;1.7;0.0
18h45m01s;48.35925;-4.55754;1033.6;10.6;;;;;;;74.90;326.3;3729808111000;41354;3.9;2.5;9.6;0.6;1.2;0.0
18h45m02s;48.35924;-4.55755;1034.2;10.6;;;;;;;76.00;327.3;3730849747000;11700;1.5;2.5;226.6;0.6;1.2;0.0
18h45m03s;48.35924;-4.55754;1033.2;10.6;;;;;;;75.45;328.3;3731891383000;15384;1.5;1.0;235.2;0.6;1.2;0.0
18h45m05s;48.35924;-4.55755;1033.1;10.6;;;;;;;76.00;329.4;3732933020000;20776;1.5;1.0;201.4;0.6;1.2;0.0
18h45m06s;48.35925;-4.55757;1032.9;10.7;;;;;;;76.00;330.4;3733974660000;19632;1.5;1.0;216.2;0.6;1.2;0.0
18h45m07s;48.35926;-4.55760;1033.0;10.7;;;;;;;76.00;331.5;3735016294000;18659;1.5;1.0;221.8;0.6;1.2;0.0
18h45m08s;48.35926;-4.55759;1032.7;10.7;;;;;;;74.90;332.5;3736057931000;18249;1.5;1.0;232.8;0.6;1.2;0.0
18h45m09s;48.35925;-4.55758;1033.1;10.7;;;;;;;76.55;333.6;3737099567000;17656;1.5;1.0;236.6;0.6;1.2;0.0
18h45m10s;48.35925;-4.55757;1032.8;10.8;;;;;;;75.45;334.6;3738141206000;10529;1.5;1.0;348.8;0.6;1.2;0.0
18h45m11s;48.35925;-4.55756;1032.6;10.8;;;;;;;74.90;335.6;3739182841000;10444;1.5;1.0;350.5;0.6;1.2;0.0
18h45m12s;48.35925;-4.55756;1032.8;10.8;;;;;;;76.00;336.7;3740224478000;14015;1.5;1.0;246.3;1.2;1.6;0.0
18h45m13s;48.35925;-4.55756;1032.8;10.8;;;;;;;77.10;337.7;3741266115000;14467;1.5;1.0;246.4;1.2;1.6;0.0
18h45m14s;48.35924;-4.55755;1032.3;10.8;;;;;;;74.90;338.8;3742307752000;14467;1.5;1.0;246.1;1.2;1.6;0.0
18h45m15s;48.35924;-4.55755;1032.7;10.8;;;;;;;74.35;339.8;3743349388000;14467;1.5;1.0;246.1;1.2;1.6;0.0
18h45m16s;48.35924;-4.55754;1033.1;10.8;;;;;;;75.45;340.8;3744391027000;14467;1.5;1.0;246.2;1.2;1.6;0.0
18h45m17s;48.35924;-4.55754;1033.1;10.8;;;;;;;73.80;341.9;3745432663000;14467;1.5;1.0;246.5;1.2;1.6;0.0
18h45m18s;48.35924;-4.55754;1033.2;10.8;;;;;;;73.80;342.9;3746474301000;14467;1.5;1.0;244.8;1.2;1.6;0.0
18h45m19s;48.35924;-4.55754;1032.8;10.9;;;;;;;74.35;344.0;3747515948000;16302;1.5;1.0;200.5;1.2;1.6;0.0
18h45m20s;48.35924;-4.55754;1032.6;10.9;;;;;;;73.25;345.0;3748557572000;16767;1.5;1.0;195.0;1.2;1.6;0.0
18h45m21s;48.35924;-4.55754;1033.1;10.9;;;;;;;74.35;346.1;3749640877000;14947;1.5;1.0;244.3;1.2;1.6;0.0
18h45m21s;48.35924;-4.55754;1032.7;10.9;;;;;;;74.90;346.2;3749765872000;14947;1.5;1.0;244.2;1.2;1.6;0.0
18h45m22s;48.35924;-4.55755;1032.2;10.9;;;;;;;75.45;347.3;3750849174000;14947;1.5;1.0;244.0;1.2;1.6;0.0
18h45m23s;48.35924;-4.55755;1033.0;10.9;;;;;;;75.45;348.3;3751890811000;14947;1.5;1.0;243.7;1.2;1.6;0.0
18h45m25s;48.35924;-4.55755;1032.7;10.9;;;;;;;74.35;349.4;3752932447000;14947;1.5;1.0;243.9;1.2;1.6;0.0
18h45m26s;48.35924;-4.55755;1032.9;10.9;;;;;;;75.45;350.4;3753974083000;14947;1.5;1.0;243.3;1.2;1.6;0.0
18h45m27s;48.35924;-4.55754;1032.8;10.9;;;;;;;74.90;351.5;3755015719000;14947;1.5;1.0;241.0;1.2;1.6;0.0
18h45m28s;48.35923;-4.55754;1032.7;10.9;;;;;;;73.80;352.5;3756057358000;25857;1.5;1.0;163.5;1.2;1.6;0.0
18h45m29s;48.35923;-4.55754;1032.9;10.9;;;;;;;75.45;353.6;3757098996000;24812;1.5;1.0;166.6;1.2;1.6;0.0
18h45m30s;48.35923;-4.55754;1032.7;10.9;;;;;;;76.00;354.6;3758140635000;25702;1.5;1.0;179.4;1.2;1.6;0.0
18h45m31s;48.35923;-4.55754;1032.5;10.9;;;;;;;77.10;355.6;3759182268000;18814;1.5;1.0;206.8;1.2;1.6;0.0
18h45m31s;48.35923;-4.55754;1032.8;11.0;;;;;;;76.55;355.8;3759348928000;18630;1.5;1.0;205.2;1.2;1.6;0.0
