HMS;Lat;Long;Pression;TempC;RLux;GLux;BLux;XMagneto;YMagneto;ZMagneto;TempCPU;Delta(s);TStamp;ExpTime;AnG;DiG;Lux;RedG;BlueG;Bright
17h06m11s;;;1031.1;10.7;;;;;;;68.85;209.1;2359136218000;41354;3.6;1.0;33.4;1.1;1.6;0.0
17h06m12s;;;1031.0;10.8;;;;;;;69.40;210.2;2360177853000;41354;3.6;1.0;33.4;1.1;1.6;0.0
17h06m13s;;;1030.7;10.8;;;;;;;67.20;211.2;2361219490000;41354;3.7;1.0;33.7;1.1;1.6;0.0
17h06m14s;;;1030.7;10.8;;;;;;;67.20;212.2;2362261125000;41354;3.7;1.0;33.1;1.1;1.6;0.0
17h06m15s;;;1031.0;10.8;;;;;;;67.75;213.3;2363302760000;41354;3.7;1.0;33.3;1.1;1.6;0.0
17h06m16s;;;1031.3;10.8;;;;;;;68.30;214.3;2364344395000;41354;3.7;1.0;33.3;1.1;1.6;0.0
17h06m17s;;;1030.6;10.8;;;;;;;67.20;215.4;2365386034000;41354;3.7;1.0;33.2;1.1;1.6;0.0
17h06m18s;;;1031.0;10.8;;;;;;;67.20;216.4;2366427675000;41354;3.7;1.0;33.1;1.1;1.6;0.0
17h06m18s;;;1030.8;10.9;;;;;;;68.30;216.6;2366552664000;41354;3.7;1.0;33.1;1.1;1.6;0.0
17h06m19s;;;1031.2;10.8;;;;;;;67.20;217.6;2367635962000;41354;3.7;1.0;32.7;1.1;1.6;0.0
17h06m21s;;;1031.1;10.8;;;;;;;68.30;218.6;2368677598000;41354;3.8;1.0;31.9;1.1;1.6;0.0
17h06m22s;;;1031.1;10.8;;;;;;;68.30;219.7;2369719239000;41354;3.8;1.0;31.8;1.1;1.6;0.0
17h06m23s;;;1031.0;10.9;;;;;;;68.85;220.7;2370760869000;41354;3.8;1.0;32.5;1.1;1.6;0.0
17h06m24s;;;1031.3;10.9;;;;;;;67.75;221.8;2371802504000;41354;3.8;1.0;32.6;1.1;1.6;0.0
17h06m25s;;;1031.6;10.9;;;;;;;67.75;222.8;2372844141000;41354;3.8;1.0;33.3;1.1;1.6;0.0
