HMS;Lat;Long;Pression;TempC;RLux;GLux;BLux;XMagneto;YMagneto;ZMagneto;TempCPU;Delta(s);TStamp;ExpTime;AnG;DiG;Lux;RedG;BlueG;Bright;TStamp2;ExpTime2;AnG2;DiG2;Lux2;RedG2;BlueG2;Bright2
14h53m17s;;;1542.3;17.8;161;725;636;;;;78.75;339.6;511264323000;6666;1.0;1.0;792.4;7.9;1.4;0.0;511280944000;6458;1.0;1.0;807.4;7.9;1.4;0.0
14h53m18s;;;1542.6;17.8;160;723;633;;;;78.75;340.7;512347474000;6725;1.0;1.0;789.2;7.9;1.4;0.0;512322431000;6517;1.0;1.0;804.1;7.9;1.4;0.0
14h53m19s;;;1542.6;17.8;160;719;631;;;;79.85;341.7;513388966000;6725;1.0;1.0;786.1;7.9;1.4;0.0;513363918000;6517;1.0;1.0;801.1;7.9;1.4;0.0
14h53m19s;;;1542.6;17.9;159;719;631;;;;80.40;341.9;513513947000;6725;1.0;1.0;785.7;7.9;1.4;0.0;513530557000;6517;1.0;1.0;800.5;7.9;1.4;0.0
14h53m20s;;;1542.4;17.8;159;717;628;;;;79.30;342.9;514597110000;6784;1.0;1.0;782.2;7.9;1.4;0.0;514572043000;6577;1.0;1.0;797.2;7.9;1.4;0.0
14h53m21s;;;1542.6;17.8;158;713;625;;;;79.30;344.0;515638599000;6784;1.0;1.0;779.0;7.9;1.4;0.0;515613531000;6577;1.0;1.0;793.9;7.9;1.4;0.0
14h53m22s;;;1542.5;17.8;158;710;623;;;;79.30;345.0;516680102000;6843;1.0;1.0;775.9;7.9;1.4;0.0;516655019000;6636;1.0;1.0;790.6;7.9;1.4;0.0
14h53m24s;;;1542.7;17.8;157;708;621;;;;79.30;346.1;517721591000;6843;1.0;1.0;772.7;7.9;1.4;0.0;517738165000;6636;1.0;1.0;787.3;7.9;1.4;0.0
14h53m25s;;;1542.2;17.8;156;705;617;;;;79.30;347.1;518763098000;6843;1.0;1.0;769.4;7.9;1.4;0.0;518779653000;6695;1.0;1.0;783.9;7.9;1.4;0.0
14h53m26s;;;1542.6;17.8;155;701;615;;;;79.30;348.2;519804590000;6903;1.0;1.0;766.1;7.9;1.4;0.0;519821140000;6695;1.0;1.0;780.6;7.9;1.4;0.0
14h53m27s;;;1542.4;17.8;155;699;613;;;;79.30;349.2;520846086000;6903;1.0;1.0;762.9;7.9;1.4;0.0;520862627000;6755;1.0;1.0;777.3;7.9;1.4;0.0
14h53m28s;;;1542.2;17.8;154;696;610;;;;79.30;350.3;521929243000;6977;1.0;1.0;759.4;7.9;1.4;0.0;521904114000;6755;1.0;1.0;773.8;7.9;1.4;0.0
14h53m29s;;;1542.7;17.8;153;693;607;;;;78.75;351.3;522970735000;6977;1.0;1.0;756.1;7.9;1.4;0.0;522945603000;6814;1.0;1.0;770.5;7.9;1.4;0.0
14h53m29s;;;1542.7;17.9;153;693;607;;;;80.95;351.5;523095710000;6977;1.0;1.0;755.7;7.9;1.4;0.0;523112240000;6814;1.0;1.0;769.9;7.9;1.4;0.0
14h53m30s;;;1542.8;17.8;153;690;605;;;;78.75;352.5;524137213000;7036;1.0;1.0;752.4;7.9;1.4;0.0;524153727000;6814;1.0;1.0;766.6;7.9;1.4;0.0
14h53m31s;;;1542.6;17.8;152;687;602;;;;79.30;353.5;525178713000;7036;1.0;1.0;749.1;7.9;1.4;0.0;525195215000;6873;1.0;1.0;763.3;7.9;1.4;0.0
14h53m32s;;;1543.0;17.8;151;683;599;;;;79.85;354.6;526261868000;7095;1.0;1.0;745.8;7.9;1.4;0.0;526236703000;6873;1.0;1.0;759.9;7.9;1.4;0.0
14h53m33s;;;1542.6;17.8;151;681;597;;;;79.85;355.6;527303368000;7095;1.0;1.0;742.6;7.9;1.4;0.0;527278190000;6947;1.0;1.0;756.7;7.9;1.4;0.0
14h53m34s;;;1543.2;17.8;150;678;594;;;;79.30;356.7;528344852000;7155;1.0;1.0;739.4;7.9;1.4;0.0;528319678000;6947;1.0;1.0;753.5;7.9;1.4;0.0
14h53m35s;;;1542.8;17.8;149;675;591;;;;80.40;357.7;529386356000;7155;1.0;1.0;736.2;7.9;1.4;0.0;529402826000;7006;1.0;1.0;750.1;7.9;1.4;0.0
14h53m36s;;;1542.5;17.8;149;672;589;;;;80.40;358.8;530427843000;7229;1.0;1.0;733.1;7.9;1.4;0.0;530444312000;7006;1.0;1.0;746.9;7.9;1.4;0.0
14h53m37s;;;1542.6;17.8;148;669;587;;;;78.75;359.8;531469347000;7229;1.0;1.0;729.9;7.9;1.4;0.0;531485799000;7066;1.0;1.0;743.7;7.9;1.4;0.0
14h53m38s;;;1542.5;17.8;147;667;584;;;;79.30;360.9;532552503000;7288;1.0;1.0;726.8;7.9;1.4;0.0;532527287000;7066;1.0;1.0;740.5;7.9;1.4;0.0
14h53m38s;;;1542.6;17.9;147;666;584;;;;80.40;361.0;532677476000;7288;1.0;1.0;726.4;7.9;1.4;0.0;532693926000;7066;1.0;1.0;740.0;7.9;1.4;0.0
14h53m40s;;;1542.5;17.8;147;663;581;;;;80.40;362.1;533718981000;7288;1.0;1.0;723.3;7.9;1.4;0.0;533735413000;7125;1.0;1.0;737.0;7.9;1.4;0.0
14h53m41s;;;1542.5;17.8;146;661;578;;;;80.40;363.1;534802125000;7362;1.0;1.0;720.2;7.9;1.4;0.0;534776900000;7125;1.0;1.0;733.8;7.9;1.4;0.0
14h53m42s;;;1542.1;17.8;146;657;576;;;;79.85;364.2;535843626000;7362;1.0;1.0;717.2;7.9;1.4;0.0;535818388000;7125;1.0;1.0;730.7;7.9;1.4;0.0
14h53m43s;;;1542.7;17.8;145;655;574;;;;80.95;365.2;536885118000;7421;1.0;1.0;714.3;7.9;1.4;0.0;536901535000;7199;1.0;1.0;727.6;7.9;1.4;0.0
14h53m44s;;;1542.6;17.8;144;652;572;;;;79.85;366.3;537926618000;7421;1.0;1.0;711.4;7.9;1.4;0.0;537943023000;7199;1.0;1.0;724.7;7.9;1.4;0.0
14h53m45s;;;1542.6;17.8;144;650;569;;;;80.95;367.3;538968119000;7495;1.0;1.0;708.5;7.9;1.4;0.0;538984510000;7258;1.0;1.0;721.8;7.9;1.4;0.0
14h53m46s;;;1542.8;17.8;143;647;567;;;;80.95;368.4;540009622000;7495;1.0;1.0;705.7;7.9;1.4;0.0;540025998000;7258;1.0;1.0;718.9;7.9;1.4;0.0
14h53m47s;;;1542.5;17.8;143;644;565;;;;80.95;369.4;541051113000;7555;1.0;1.0;702.9;7.9;1.4;0.0;541067486000;7332;1.0;1.0;716.0;7.9;1.4;0.0
14h53m48s;;;1543.0;17.8;142;642;562;;;;80.95;370.5;542134262000;7555;1.0;1.0;700.0;7.9;1.4;0.0;542108974000;7332;1.0;1.0;713.2;7.9;1.4;0.0
14h53m48s;;;1542.7;17.9;142;641;562;;;;80.95;370.6;542259244000;7555;1.0;1.0;699.6;7.9;1.4;0.0;542275612000;7332;1.0;1.0;712.7;7.9;1.4;0.0
14h53m49s;;;1542.7;17.8;141;639;560;;;;79.85;371.7;543300738000;7629;1.0;1.0;697.0;7.9;1.4;0.0;543317099000;7392;1.0;1.0;710.0;7.9;1.4;0.0
14h53m50s;;;1542.6;17.8;141;637;558;;;;80.40;372.7;544342242000;7629;1.0;1.0;694.4;7.9;1.4;0.0;544358582000;7392;1.0;1.0;707.3;7.9;1.4;0.0
14h53m51s;;;1542.7;17.8;140;634;556;;;;81.50;373.8;545383737000;7629;1.0;1.0;691.8;7.9;1.4;0.0;545400069000;7466;1.0;1.0;704.7;7.9;1.4;0.0
14h53m52s;;;1542.2;17.8;140;632;554;;;;80.40;374.8;546466890000;7688;1.0;1.0;689.2;7.9;1.4;0.0;546441557000;7466;1.0;1.0;702.2;7.9;1.4;0.0
14h53m53s;;;1542.7;17.8;139;630;552;;;;80.40;375.9;547508387000;7688;1.0;1.0;686.8;7.9;1.4;0.0;547483045000;7466;1.0;1.0;699.7;7.9;1.4;0.0
14h53m54s;;;1542.7;17.8;139;628;550;;;;80.40;376.9;548549886000;7762;1.0;1.0;684.5;7.9;1.4;0.0;548566195000;7525;1.0;1.0;697.2;7.9;1.4;0.0
14h53m55s;;;1542.4;17.8;138;625;548;;;;80.40;378.0;549591373000;7762;1.0;1.0;682.0;7.9;1.4;0.0;549607691000;7525;1.0;1.0;694.8;7.9;1.4;0.0
14h53m56s;;;1542.5;17.8;138;623;546;;;;80.40;379.0;550632881000;7762;1.0;1.0;679.7;7.9;1.4;0.0;550649170000;7599;1.0;1.0;692.4;7.9;1.4;0.0
14h53m57s;;;1542.0;17.8;137;621;544;;;;80.95;380.0;551674369000;7836;1.0;1.0;677.5;7.9;1.4;0.0;551690657000;7599;1.0;1.0;690.2;7.9;1.4;0.0
14h53m58s;;;1542.7;17.9;137;621;544;;;;80.95;380.2;551799346000;7836;1.0;1.0;677.3;7.9;1.4;0.0;551815634000;7599;1.0;1.0;689.9;7.9;1.4;0.0
14h53m59s;;;1542.8;17.8;137;619;542;;;;80.95;381.2;552840847000;7836;1.0;1.0;675.2;7.9;1.4;0.0;552857124000;7599;1.0;1.0;687.7;7.9;1.4;0.0
14h54m00s;;;1542.3;17.8;136;617;541;;;;79.30;382.2;553882339000;7910;1.0;1.0;673.1;7.9;1.4;0.0;553898610000;7658;1.0;1.0;685.6;7.9;1.4;0.0
14h54m01s;;;1542.8;17.8;136;615;539;;;;80.40;383.3;554965504000;7910;1.0;1.0;671.0;7.9;1.4;0.0;554940099000;7658;1.0;1.0;683.5;7.9;1.4;0.0
14h54m02s;;;1542.7;17.8;136;613;537;;;;81.50;384.3;556006998000;7910;1.0;1.0;669.0;7.9;1.4;0.0;555981586000;7658;1.0;1.0;681.5;7.9;1.4;0.0
14h54m03s;;;1542.5;17.8;135;611;536;;;;80.40;385.4;557048497000;7984;1.0;1.0;667.2;7.9;1.4;0.0;557023075000;7732;1.0;1.0;679.7;7.9;1.4;0.0
14h54m04s;;;1542.2;17.8;135;609;534;;;;80.40;386.4;558089993000;7984;1.0;1.0;665.3;7.9;1.4;0.0;558106221000;7732;1.0;1.0;677.7;7.9;1.4;0.0
14h54m05s;;;1542.9;17.8;134;608;533;;;;80.95;387.5;559131482000;7984;1.0;1.0;663.6;7.9;1.4;0.0;559147709000;7732;1.0;1.0;675.9;7.9;1.4;0.0
14h54m06s;;;1542.6;17.8;134;606;531;;;;81.50;388.5;560172975000;7984;1.0;1.0;661.9;7.9;1.4;0.0;560189197000;7806;1.0;1.0;674.2;7.9;1.4;0.0
14h54m07s;;;1542.7;17.8;134;605;530;;;;80.95;389.6;561256135000;8043;1.0;1.0;660.2;7.9;1.4;0.0;561230685000;7806;1.0;1.0;672.5;7.9;1.4;0.0
14h54m07s;;;1542.8;17.9;134;605;530;;;;80.95;389.7;561381115000;8043;1.0;1.0;659.9;7.9;1.4;0.0;561397324000;7806;1.0;1.0;672.2;7.9;1.4;0.0
14h54m08s;;;1542.8;17.8;133;603;528;;;;80.95;390.8;562422607000;8043;1.0;1.0;658.2;7.9;1.4;0.0;562438812000;7806;1.0;1.0;670.6;7.9;1.4;0.0
14h54m09s;;;1542.4;17.8;133;601;527;;;;82.05;391.8;563464110000;8043;1.0;1.0;656.7;7.9;1.4;0.0;563480299000;7806;1.0;1.0;669.0;7.9;1.4;0.0
14h54m10s;;;1542.8;17.8;133;600;526;;;;80.95;392.9;564505610000;8117;1.0;1.0;655.3;7.9;1.4;0.0;564521788000;7880;1.0;1.0;667.4;7.9;1.4;0.0
14h54m11s;;;1542.6;17.8;132;599;525;;;;81.50;393.9;565588759000;8117;1.0;1.0;653.8;7.9;1.4;0.0;565563275000;7880;1.0;1.0;666.0;7.9;1.4;0.0
14h54m12s;;;1542.7;17.8;132;597;523;;;;80.95;395.0;566630259000;8117;1.0;1.0;652.4;7.9;1.4;0.0;566604763000;7880;1.0;1.0;664.7;7.9;1.4;0.0
14h54m13s;;;1542.6;17.8;132;596;522;;;;82.05;396.0;567671756000;8117;1.0;1.0;651.1;7.9;1.4;0.0;567687911000;7880;1.0;1.0;663.1;7.9;1.4;0.0
14h54m15s;;;1542.6;17.8;131;595;521;;;;81.50;397.1;568713250000;8117;1.0;1.0;649.8;7.9;1.4;0.0;568729401000;7940;1.0;1.0;661.9;7.9;1.4;0.0
14h54m16s;;;1542.5;17.8;131;593;520;;;;82.05;398.1;569754754000;8192;1.0;1.0;648.7;7.9;1.4;0.0;569770888000;7940;1.0;1.0;660.7;7.9;1.4;0.0
14h54m17s;;;1542.9;17.8;131;592;519;;;;80.95;399.2;570796243000;8192;1.0;1.0;647.5;7.9;1.4;0.0;570812375000;7940;1.0;1.0;659.5;7.9;1.4;0.0
14h54m17s;;;1542.8;17.9;131;592;519;;;;80.95;399.3;570921223000;8192;1.0;1.0;647.4;7.9;1.4;0.0;570937354000;7940;1.0;1.0;659.4;7.9;1.4;0.0
14h54m18s;;;1542.7;17.8;131;591;518;;;;82.60;400.3;571962722000;8192;1.0;1.0;646.2;7.9;1.4;0.0;571978842000;7940;1.0;1.0;658.1;7.9;1.4;0.0
14h54m19s;;;1542.8;17.8;130;590;517;;;;82.05;401.4;573004225000;8192;1.0;1.0;645.0;7.9;1.4;0.0;573020330000;8014;1.0;1.0;657.0;7.9;1.4;0.0
14h54m20s;;;1542.4;17.8;130;589;516;;;;82.05;402.4;574087376000;8266;1.0;1.0;644.0;7.9;1.4;0.0;574061819000;8014;1.0;1.0;656.0;7.9;1.4;0.0
14h54m21s;;;1542.7;17.8;130;588;515;;;;81.50;403.5;575128875000;8266;1.0;1.0;643.0;7.9;1.4;0.0;575144967000;8014;1.0;1.0;655.0;7.9;1.4;0.0
14h54m22s;;;1542.1;17.8;130;587;515;;;;82.60;404.5;576170374000;8266;1.0;1.0;642.1;7.9;1.4;0.0;576186455000;8014;1.0;1.0;654.1;7.9;1.4;0.0
14h54m23s;;;1542.8;17.8;130;586;514;;;;82.60;405.6;577211865000;8266;1.0;1.0;641.2;7.9;1.4;0.0;577227944000;8014;1.0;1.0;653.2;7.9;1.4;0.0
14h54m24s;;;1542.7;17.8;129;585;513;;;;81.50;406.6;578253360000;8266;1.0;1.0;640.4;7.9;1.4;0.0;578269433000;8014;1.0;1.0;652.4;7.9;1.4;0.0
14h54m25s;;;1542.8;17.8;129;585;513;;;;82.60;407.7;579336521000;8266;1.0;1.0;639.7;7.9;1.4;0.0;579310919000;8088;1.0;1.0;651.6;7.9;1.4;0.0
14h54m26s;;;1542.3;17.8;129;584;512;;;;81.50;408.7;580378015000;8266;1.0;1.0;639.0;7.9;1.4;0.0;580394067000;8088;1.0;1.0;650.9;7.9;1.4;0.0
14h54m26s;;;1542.6;17.9;129;584;512;;;;82.05;408.9;580502995000;8266;1.0;1.0;638.9;7.9;1.4;0.0;580519046000;8088;1.0;1.0;650.9;7.9;1.4;0.0
14h54m27s;;;1542.6;17.8;129;583;511;;;;82.60;409.9;581544497000;8340;1.0;1.0;638.4;7.9;1.4;0.0;581560534000;8088;1.0;1.0;650.3;7.9;1.4;0.0
14h54m29s;;;1543.0;17.8;129;583;511;;;;82.05;411.0;582585984000;8340;1.0;1.0;637.9;7.9;1.4;0.0;582810319000;8088;1.0;1.0;649.7;7.9;1.4;0.0
14h54m30s;;;1542.5;17.8;129;582;510;;;;81.50;412.3;583919108000;8340;1.0;1.0;637.5;7.9;1.4;0.0;583935127000;8088;1.0;1.0;649.2;7.9;1.4;0.0
14h54m31s;;;1542.9;17.8;129;582;510;;;;82.60;413.3;584960601000;8340;1.0;1.0;637.1;7.9;1.4;0.0;584976616000;8088;1.0;1.0;649.0;7.9;1.4;0.0
14h54m32s;;;1542.8;17.8;129;582;510;;;;82.60;414.4;586002095000;8340;1.0;1.0;637.1;7.9;1.4;0.0;586018104000;8088;1.0;1.0;648.9;7.9;1.4;0.0
14h54m33s;;;1542.6;17.8;129;582;510;;;;82.60;415.4;587043596000;8340;1.0;1.0;637.1;7.9;1.4;0.0;587059593000;8088;1.0;1.0;648.8;7.9;1.4;0.0
14h54m34s;;;1542.9;17.8;129;582;510;;;;81.50;416.5;588085087000;8340;1.0;1.0;637.3;7.9;1.4;0.0;588101081000;8088;1.0;1.0;649.1;7.9;1.4;0.0
14h54m35s;;;1542.5;17.8;129;582;510;;;;82.05;417.5;589168246000;8340;1.0;1.0;637.5;7.9;1.4;0.0;589142570000;8088;1.0;1.0;649.4;7.9;1.4;0.0
14h54m36s;;;1542.5;17.8;129;582;510;;;;82.60;418.6;590209746000;8340;1.0;1.0;637.8;7.9;1.4;0.0;590225718000;8088;1.0;1.0;649.7;7.9;1.4;0.0
14h54m36s;;;1542.5;17.9;129;582;510;;;;83.15;418.7;590334724000;8340;1.0;1.0;637.9;7.9;1.4;0.0;590350696000;8088;1.0;1.0;649.7;7.9;1.4;0.0
14h54m37s;;;1542.5;17.9;129;583;511;;;;82.05;419.7;591376222000;8340;1.0;1.0;638.4;7.9;1.4;0.0;591392185000;8088;1.0;1.0;650.2;7.9;1.4;0.0
14h54m38s;;;1543.3;17.8;129;583;511;;;;83.70;420.8;592417716000;8340;1.0;1.0;639.1;7.9;1.4;0.0;592433673000;8088;1.0;1.0;651.0;7.9;1.4;0.0
14h54m39s;;;1542.3;17.9;129;584;512;;;;82.60;421.8;593459210000;8340;1.0;1.0;639.9;7.9;1.4;0.0;593475162000;8088;1.0;1.0;651.9;7.9;1.4;0.0
14h54m40s;;;1542.3;17.9;129;585;512;;;;83.15;422.9;594542373000;8340;1.0;1.0;641.0;7.9;1.4;0.0;594516651000;8088;1.0;1.0;652.9;7.9;1.4;0.0
14h54m41s;;;1542.6;17.9;130;586;513;;;;82.60;423.9;595583870000;8340;1.0;1.0;642.1;7.9;1.4;0.0;595599798000;8088;1.0;1.0;654.1;7.9;1.4;0.0
14h54m42s;;;1542.7;17.9;130;587;514;;;;82.60;425.0;596625367000;8340;1.0;1.0;643.5;7.9;1.4;0.0;596641287000;8088;1.0;1.0;655.4;7.9;1.4;0.0
14h54m43s;;;1542.3;17.9;130;588;515;;;;82.05;426.0;597666869000;8340;1.0;1.0;644.9;7.9;1.4;0.0;597682777000;8088;1.0;1.0;656.9;7.9;1.4;0.0
14h54m45s;;;1542.6;17.9;130;589;516;;;;83.15;427.1;598750020000;8340;1.0;1.0;646.5;7.9;1.4;0.0;598724265000;8088;1.0;1.0;658.5;7.9;1.4;0.0
14h54m46s;;;1542.6;17.9;131;591;518;;;;82.60;428.1;599791518000;8340;1.0;1.0;648.4;7.9;1.4;0.0;599807413000;8088;1.0;1.0;660.4;7.9;1.4;0.0
14h54m46s;;;1542.5;17.9;131;591;518;;;;82.05;428.3;599916495000;8340;1.0;1.0;648.6;7.9;1.4;0.0;599932391000;8088;1.0;1.0;660.6;7.9;1.4;0.0
14h54m47s;;;1542.4;17.9;131;593;519;;;;82.60;429.3;600958008000;8340;1.0;1.0;650.7;7.9;1.4;0.0;600973880000;8088;1.0;1.0;662.7;7.9;1.4;0.0
14h54m48s;;;1542.4;17.9;132;595;521;;;;82.05;430.4;601999499000;8340;1.0;1.0;652.8;7.9;1.4;0.0;602015371000;8088;1.0;1.0;664.9;7.9;1.4;0.0
14h54m49s;;;1542.9;17.8;132;596;523;;;;82.60;431.4;603082649000;8340;1.0;1.0;655.2;7.9;1.4;0.0;603056857000;8088;1.0;1.0;667.3;7.9;1.4;0.0
14h54m50s;;;1542.7;17.9;132;599;525;;;;83.70;432.5;604124143000;8340;1.0;1.0;657.8;7.9;1.4;0.0;604140005000;8088;1.0;1.0;670.0;7.9;1.4;0.0
14h54m51s;;;1542.7;17.9;133;601;527;;;;84.25;433.5;605165644000;8266;1.0;1.0;660.3;7.9;1.4;0.0;605181495000;8088;1.0;1.0;672.5;7.9;1.4;0.0
14h54m52s;;;1542.7;17.9;134;604;529;;;;83.70;434.6;606207139000;8266;1.0;1.0;663.1;7.9;1.4;0.0;606222983000;8014;1.0;1.0;675.3;7.9;1.4;0.0
14h54m53s;;;1542.6;17.9;134;607;532;;;;82.60;435.6;607248638000;8192;1.0;1.0;666.1;7.9;1.4;0.0;607264473000;8014;1.0;1.0;678.4;7.9;1.4;0.0
14h54m54s;;;1542.1;17.9;135;610;534;;;;83.70;436.7;608290131000;8192;1.0;1.0;669.5;7.9;1.4;0.0;608305960000;7940;1.0;1.0;681.7;7.9;1.4;0.0
14h54m55s;;;1542.4;17.9;136;612;536;;;;82.60;437.7;609373294000;8117;1.0;1.0;673.1;7.9;1.4;0.0;609347450000;7866;1.0;1.0;685.2;7.9;1.4;0.0
14h54m55s;;;1542.7;17.9;136;613;537;;;;83.70;437.9;609498272000;8117;1.0;1.0;673.5;7.9;1.4;0.0;609514088000;7866;1.0;1.0;685.9;7.9;1.4;0.0
14h54m56s;;;1542.7;17.9;136;617;540;;;;83.70;438.9;610539770000;8043;1.0;1.0;677.3;7.9;1.4;0.0;610555577000;7866;1.0;1.0;689.9;7.9;1.4;0.0
14h54m57s;;;1542.8;17.9;137;620;543;;;;83.15;440.0;611581268000;8043;1.0;1.0;681.6;7.9;1.4;0.0;611597065000;7806;1.0;1.0;694.2;7.9;1.4;0.0
14h54m58s;;;1542.2;17.9;138;624;547;;;;83.15;441.0;612664424000;7969;1.0;1.0;686.5;7.9;1.4;0.0;612638555000;7732;1.0;1.0;698.9;7.9;1.4;0.0
14h55m00s;;;1542.4;17.9;139;630;551;;;;83.70;442.1;613705927000;7895;1.0;1.0;692.2;7.9;1.4;0.0;613721703000;7658;1.0;1.0;705.1;7.9;1.4;0.0
14h55m01s;;;1542.8;17.9;141;636;556;;;;83.70;443.1;614747421000;7836;1.0;1.0;699.6;7.9;1.4;0.0;614763192000;7584;1.0;1.0;712.4;7.9;1.4;0.0
14h55m02s;;;1542.9;17.9;143;643;565;;;;83.15;444.2;615788912000;7688;1.0;1.0;709.1;7.9;1.4;0.0;615804687000;7525;1.0;1.0;722.2;7.9;1.4;0.0
14h55m03s;;;1542.5;17.9;145;653;573;;;;84.80;445.2;616872071000;7614;1.0;1.0;721.6;7.9;1.4;0.0;616846170000;7377;1.0;1.0;734.2;7.9;1.4;0.0
14h55m04s;;;1542.9;17.9;148;669;584;;;;83.70;446.3;617913572000;7406;1.0;1.0;736.4;7.9;1.4;0.0;617887659000;7243;1.0;1.0;749.4;7.9;1.4;0.0
14h55m05s;;;1542.2;17.9;152;683;596;;;;83.70;447.3;618955071000;7273;1.0;1.0;751.8;7.9;1.4;0.0;618970808000;7051;1.0;1.0;765.5;7.9;1.4;0.0
14h55m05s;;;1542.6;17.9;152;683;599;;;;82.60;447.5;619121705000;7273;1.0;1.0;753.7;7.9;1.4;0.0;619095786000;7051;1.0;1.0;767.1;7.9;1.4;0.0
14h55m06s;;;1542.4;17.9;153;693;606;;;;82.60;448.5;620163211000;7199;1.0;1.0;761.3;7.9;1.4;0.0;620137275000;6992;1.0;1.0;775.1;7.9;1.4;0.0
14h55m07s;;;1543.0;17.9;154;694;608;;;;83.15;449.6;621204708000;7140;1.0;1.0;761.7;7.9;1.4;0.0;621220423000;6992;1.0;1.0;775.8;7.9;1.4;0.0
14h55m08s;;;1542.1;17.9;153;692;605;;;;83.15;450.6;622246202000;7140;1.0;1.0;758.7;7.9;1.4;0.0;622261914000;6992;1.0;1.0;772.7;7.9;1.4;0.0
14h55m09s;;;1542.2;17.9;152;686;602;;;;84.25;451.6;623287705000;7140;1.0;1.0;753.9;7.9;1.4;0.0;623303404000;6992;1.0;1.0;767.8;7.9;1.4;0.0
14h55m10s;;;1542.4;17.9;151;682;598;;;;83.15;452.7;624329199000;7140;1.0;1.0;748.8;7.9;1.4;0.0;624344892000;6992;1.0;1.0;762.6;7.9;1.4;0.0
14h55m11s;;;1542.7;17.9;150;679;595;;;;83.15;453.8;625412355000;7140;1.0;1.0;744.9;7.9;1.4;0.0;625386382000;6992;1.0;1.0;758.7;7.9;1.4;0.0
14h55m12s;;;1542.6;17.9;150;677;593;;;;83.15;454.8;626453846000;7140;1.0;1.0;743.1;7.9;1.4;0.0;626469529000;6992;1.0;1.0;756.8;7.9;1.4;0.0
14h55m13s;;;1542.5;17.9;150;677;592;;;;84.25;455.9;627495351000;7140;1.0;1.0;742.7;7.9;1.4;0.0;627511018000;6992;1.0;1.0;756.4;7.9;1.4;0.0
14h55m14s;;;1542.4;17.9;150;678;593;;;;82.05;456.9;628536846000;7140;1.0;1.0;743.3;7.9;1.4;0.0;628552508000;6992;1.0;1.0;756.9;7.9;1.4;0.0
14h55m14s;;;1542.0;17.9;150;678;593;;;;83.70;457.0;628661821000;7140;1.0;1.0;743.4;7.9;1.4;0.0;628677487000;6992;1.0;1.0;757.0;7.9;1.4;0.0
14h55m16s;;;1542.6;17.9;150;679;594;;;;83.15;458.1;629703323000;7140;1.0;1.0;744.2;7.9;1.4;0.0;629718975000;6992;1.0;1.0;757.8;7.9;1.4;0.0
14h55m17s;;;1542.6;17.9;151;679;595;;;;84.25;459.1;630786483000;7140;1.0;1.0;745.1;7.9;1.4;0.0;630760465000;6992;1.0;1.0;758.8;7.9;1.4;0.0
14h55m18s;;;1542.1;17.9;151;680;596;;;;83.15;460.2;631827973000;7140;1.0;1.0;745.9;7.9;1.4;0.0;631843615000;6992;1.0;1.0;759.6;7.9;1.4;0.0
14h55m19s;;;1542.4;17.9;151;681;601;;;;83.70;461.2;632869482000;7140;1.0;1.0;747.9;7.9;1.4;0.0;632885103000;6992;1.0;1.0;761.4;7.9;1.4;0.0
14h55m20s;;;1542.4;17.9;151;682;602;;;;84.25;462.3;633910971000;7140;1.0;1.0;748.5;7.9;1.4;0.0;633926593000;6992;1.0;1.0;761.0;7.9;1.4;0.0
14h55m21s;;;1542.7;17.9;151;682;603;;;;84.80;463.3;634952470000;7140;1.0;1.0;749.0;7.9;1.4;0.0;634968082000;6992;1.0;1.0;762.8;7.9;1.4;0.0
14h55m22s;;;1542.6;17.9;151;683;598;;;;83.15;464.4;636035630000;7140;1.0;1.0;747.8;7.9;1.4;0.0;636009570000;6992;1.0;1.0;761.5;7.9;1.4;0.0
14h55m23s;;;1542.7;17.9;152;683;603;;;;84.80;465.4;637077126000;7140;1.0;1.0;748.5;7.9;1.4;0.0;637051059000;6992;1.0;1.0;762.9;7.9;1.4;0.0
14h55m24s;;;1542.2;17.9;151;682;603;;;;83.70;466.5;638118622000;7140;1.0;1.0;747.3;7.9;1.4;0.0;638134209000;6992;1.0;1.0;762.4;7.9;1.4;0.0
14h55m24s;;;1542.9;17.9;151;682;603;;;;83.70;466.6;638243601000;7140;1.0;1.0;748.6;7.9;1.4;0.0;638259187000;6992;1.0;1.0;760.9;7.9;1.4;0.0
14h55m25s;;;1542.1;17.9;151;682;603;;;;84.25;467.6;639285098000;7140;1.0;1.0;748.0;7.9;1.4;0.0;639300677000;6992;1.0;1.0;761.6;7.9;1.4;0.0
14h55m26s;;;1542.4;17.9;151;681;602;;;;83.70;468.7;640368263000;7140;1.0;1.0;745.7;7.9;1.4;0.0;640342166000;6992;1.0;1.0;760.8;7.9;1.4;0.0
14h55m27s;;;1542.5;17.9;151;680;601;;;;82.60;469.8;641409754000;7140;1.0;1.0;744.5;7.9;1.4;0.0;641425315000;6992;1.0;1.0;759.6;7.9;1.4;0.0
14h55m28s;;;1542.4;17.9;151;679;600;;;;83.15;470.8;642451256000;7140;1.0;1.0;744.4;7.9;1.4;0.0;642466805000;6992;1.0;1.0;758.0;7.9;1.4;0.0
14h55m29s;;;1542.3;17.9;150;678;599;;;;83.70;471.9;643492753000;7140;1.0;1.0;742.8;7.9;1.4;0.0;643508294000;6992;1.0;1.0;755.1;7.9;1.4;0.0
