HMS;Lat;Long;Pression;TempC;RLux;GLux;BLux;XMagneto;YMagneto;ZMagneto;TempCPU;Delta(s);TStamp;ExpTime;AnG;DiG;Lux;RedG;BlueG;Bright
17h59m45s;;;1196.6;10.5;;;;;;;74.90;204.7;1013696086000;41354;6.0;1.0;33.6;3.1;2.7;0.0
17h59m46s;;;1196.3;10.5;;;;;;;74.35;205.8;1014737723000;41354;6.1;1.0;33.6;3.1;2.7;0.0
17h59m47s;;;1196.1;10.5;;;;;;;75.45;206.8;1015779358000;41354;6.1;1.0;33.6;3.1;2.7;0.0
17h59m48s;;;1196.2;10.5;;;;;;;75.45;207.8;1016820995000;41354;6.1;1.0;33.5;3.1;2.7;0.0
17h59m49s;;;1196.2;10.5;;;;;;;74.35;208.9;1017862631000;41354;6.1;1.0;33.5;3.1;2.7;0.0
17h59m50s;;;1196.2;10.5;;;;;;;73.25;209.9;1018904268000;41354;6.1;1.0;33.4;3.1;2.7;0.0
17h59m52s;;;1195.8;10.5;;;;;;;74.90;211.0;1019945912000;41354;6.2;1.0;33.4;3.1;2.7;0.0
17h59m53s;;;1196.5;10.5;;;;;;;74.90;212.0;1020987542000;41354;6.2;1.0;33.4;3.1;2.7;0.0
17h59m53s;;;1196.1;10.6;;;;;;;75.45;212.2;1021112537000;41354;6.2;1.0;33.4;3.1;2.7;0.0
17h59m54s;;;1196.6;10.5;;;;;;;73.80;213.2;1022195838000;41354;6.2;1.0;33.4;3.1;2.7;0.0
17h59m55s;;;1196.5;10.5;;;;;;;74.35;214.3;1023237474000;41354;6.2;1.0;33.3;3.1;2.7;0.0
17h59m56s;;;1196.0;10.5;;;;;;;73.25;215.3;1024279109000;41354;6.2;1.0;33.2;3.1;2.7;0.0
17h59m57s;;;1196.3;10.5;;;;;;;73.80;216.3;1025320747000;41354;6.2;1.0;33.1;3.1;2.7;0.0
17h59m58s;;;1195.9;10.5;;;;;;;74.35;217.4;1026362385000;41354;6.2;1.0;32.9;3.1;2.7;0.0
17h59m59s;;;1195.8;10.5;;;;;;;74.90;218.4;1027404022000;41354;6.2;1.0;32.8;3.1;2.7;0.0
18h00m00s;;;1195.8;10.5;;;;;;;74.90;219.5;1028445657000;41354;6.2;1.0;32.6;3.1;2.7;0.0
18h00m01s;;;1195.9;10.5;;;;;;;75.45;220.5;1029487294000;41354;6.2;1.0;32.6;3.1;2.7;0.0
18h00m02s;;;1195.8;10.5;;;;;;;73.80;221.6;1030528929000;41354;6.2;1.0;32.5;3.1;2.7;0.0
18h00m02s;;;1196.0;10.6;;;;;;;74.90;221.7;1030653926000;41354;6.2;1.0;32.5;3.1;2.7;0.0
18h00m03s;;;1196.2;10.5;;;;;;;73.25;222.7;1031695562000;41354;6.2;1.0;32.3;3.1;2.7;0.0
18h00m04s;;;1196.1;10.5;;;;;;;73.80;223.8;1032778865000;41354;6.2;1.0;32.2;3.1;2.7;0.0
18h00m05s;;;1196.3;10.5;;;;;;;74.90;224.8;1033820499000;41354;6.2;1.0;32.2;3.1;2.7;0.0
18h00m06s;;;1196.1;10.5;;;;;;;74.35;225.9;1034903802000;41354;6.2;1.0;32.2;3.1;2.7;0.0
18h00m08s;;;1195.9;10.5;;;;;;;73.80;227.0;1035945436000;41354;6.2;1.0;32.3;3.1;2.7;0.0
18h00m09s;;;1195.9;10.5;;;;;;;73.80;228.0;1036987072000;41354;6.2;1.0;32.3;3.1;2.7;0.0
18h00m10s;;;1196.3;10.5;;;;;;;74.90;229.1;1038028709000;41354;6.1;1.0;32.4;3.1;2.7;0.0
18h00m11s;;;1195.9;10.5;;;;;;;74.35;230.1;1039070345000;41354;6.1;1.0;32.5;3.1;2.7;0.0
18h00m12s;;;1195.9;10.5;;;;;;;74.35;231.1;1040111982000;41354;6.1;1.0;32.7;3.1;2.7;0.0
18h00m12s;;;1196.0;10.6;;;;;;;73.25;231.3;1040236979000;41354;6.1;1.0;32.7;3.1;2.7;0.0
18h00m13s;;;1196.1;10.5;;;;;;;74.90;232.3;1041278614000;41354;6.1;1.0;32.8;3.1;2.7;0.0
18h00m14s;;;1196.0;10.5;;;;;;;74.35;233.4;1042320250000;41354;6.0;1.0;32.9;3.1;2.7;0.0
18h00m15s;;;1195.8;10.5;;;;;;;75.45;234.4;1043403554000;41354;6.0;1.0;33.0;3.1;2.7;0.0
18h00m16s;;;1195.9;10.5;;;;;;;73.80;235.5;1044445188000;41354;6.0;1.0;33.1;3.1;2.7;0.0
18h00m17s;;;1196.1;10.5;;;;;;;74.35;236.5;1045486825000;41354;6.0;1.0;33.2;3.1;2.7;0.0
18h00m18s;;;1195.9;10.5;;;;;;;73.80;237.6;1046528476000;41354;5.9;1.0;33.3;3.1;2.7;0.0
18h00m19s;;;1195.9;10.5;;;;;;;73.80;238.6;1047570099000;41354;5.9;1.0;33.5;3.1;2.7;0.0
18h00m20s;;;1196.0;10.5;;;;;;;73.80;239.6;1048611736000;41354;5.9;1.0;33.5;3.1;2.7;0.0
18h00m21s;;;1196.2;10.5;;;;;;;74.90;240.7;1049653374000;41354;5.9;1.0;33.6;3.1;2.7;0.0
18h00m21s;;;1195.9;10.6;;;;;;;74.35;240.8;1049778367000;41354;5.9;1.0;33.6;3.1;2.7;0.0
18h00m22s;;;1196.5;10.5;;;;;;;73.25;241.9;1050820004000;41354;5.9;1.0;33.7;3.1;2.7;0.0
18h00m23s;;;1196.1;10.5;;;;;;;76.00;242.9;1051903304000;41354;5.9;1.0;33.8;3.1;2.7;0.0
18h00m25s;;;1196.1;10.5;;;;;;;73.25;244.0;1052944942000;41354;5.8;1.0;33.9;3.1;2.7;0.0
18h00m26s;;;1196.2;10.5;;;;;;;74.35;245.0;1053986576000;41354;5.8;1.0;34.0;3.1;2.7;0.0
18h00m27s;;;1196.3;10.5;;;;;;;73.80;246.1;1055028213000;41354;5.8;1.0;34.1;3.1;2.7;0.0
18h00m28s;;;1195.9;10.5;;;;;;;74.90;247.1;1056069849000;41354;5.8;1.0;34.1;3.1;2.7;0.0
18h00m29s;;;1196.3;10.5;;;;;;;73.80;248.1;1057111487000;41354;5.8;1.0;33.9;3.1;2.7;0.0
18h00m30s;;;1196.1;10.5;;;;;;;76.00;249.2;1058153122000;41354;5.8;1.0;33.8;3.1;2.7;0.0
18h00m31s;;;1195.6;10.5;;;;;;;73.25;250.2;1059194759000;41354;5.8;1.0;33.7;3.1;2.7;0.0
18h00m31s;;;1195.8;10.6;;;;;;;73.80;250.4;1059319755000;41354;5.8;1.0;33.7;3.1;2.7;0.0
18h00m32s;;;1195.9;10.5;;;;;;;73.25;251.4;1060403056000;41354;5.8;1.0;33.7;3.1;2.7;0.0
18h00m33s;;;1196.4;10.5;;;;;;;75.45;252.5;1061444692000;41354;5.7;1.0;33.6;3.1;2.7;0.0
18h00m34s;;;1196.4;10.5;;;;;;;74.35;253.5;1062486330000;41354;5.7;1.0;33.1;3.1;2.7;0.0
18h00m35s;;;1195.8;10.5;;;;;;;73.80;254.6;1063527964000;41354;5.7;1.0;32.7;3.1;2.7;0.0
18h00m36s;;;1196.0;10.5;;;;;;;73.25;255.6;1064569603000;41354;5.7;1.0;32.3;3.1;2.7;0.0
18h00m37s;;;1196.1;10.5;;;;;;;74.35;256.6;1065611239000;41354;5.7;1.0;31.7;3.1;2.7;0.0
18h00m38s;;;1196.1;10.5;;;;;;;73.25;257.7;1066652876000;41354;5.7;1.0;30.4;3.1;2.7;0.0
18h00m39s;;;1195.7;10.5;;;;;;;74.90;258.7;1067694511000;41354;5.8;1.0;28.9;3.1;2.7;0.0
18h00m40s;;;1196.0;10.5;;;;;;;73.80;259.8;1068736147000;41354;6.0;1.0;28.1;3.1;2.7;0.0
18h00m40s;;;1195.8;10.6;;;;;;;73.80;259.9;1068861143000;41354;6.0;1.0;28.0;3.1;2.7;0.0
18h00m42s;;;1196.1;10.5;;;;;;;75.45;261.0;1069902780000;41354;6.2;1.0;27.0;3.1;2.7;0.0
18h00m43s;;;1196.2;10.5;;;;;;;74.35;262.0;1070986080000;41354;6.9;1.0;24.7;3.1;2.7;0.0
18h00m44s;;;1195.8;10.5;;;;;;;74.90;263.1;1072027716000;41354;7.7;1.0;22.4;3.1;2.7;0.0
18h00m45s;;;1196.2;10.5;;;;;;;74.35;264.1;1073069354000;41354;8.4;1.0;20.4;3.1;2.7;0.0
18h00m46s;;;1196.2;10.5;;;;;;;74.90;265.1;1074110989000;41354;9.0;1.0;18.8;3.1;2.7;0.0
18h00m47s;;;1196.2;10.5;;;;;;;74.35;266.2;1075152625000;41354;9.8;1.0;17.2;3.1;2.7;0.0
18h00m48s;;;1195.9;10.5;;;;;;;75.45;267.2;1076194261000;41354;10.3;1.0;16.5;3.1;2.7;0.0
18h00m49s;;;1195.6;10.5;;;;;;;73.25;268.3;1077235900000;41354;10.4;1.0;16.5;3.1;2.7;0.0
18h00m50s;;;1196.5;10.5;;;;;;;74.35;269.3;1078277535000;41354;10.4;1.0;16.6;3.1;2.7;0.0
18h00m50s;;;1196.3;10.5;;;;;;;74.90;269.9;1078860852000;41354;10.4;1.0;16.5;3.0;2.7;0.0
18h00m51s;;;1195.8;10.5;;;;;;;74.35;270.9;1079902486000;41354;10.4;1.0;16.3;3.0;2.7;0.0
18h00m53s;;;1195.9;10.5;;;;;;;75.45;272.0;1080944124000;41354;10.6;1.0;16.0;3.0;2.7;0.0
18h00m54s;;;1196.2;10.5;;;;;;;76.00;273.0;1081985761000;41354;10.9;1.0;15.5;3.0;2.7;0.0
18h00m55s;;;1196.3;10.5;;;;;;;74.35;274.1;1083027395000;41354;11.4;1.0;14.7;3.0;2.7;0.0
18h00m56s;;;1196.3;10.5;;;;;;;73.80;275.1;1084110697000;41354;12.3;1.0;13.7;3.0;2.7;0.0
18h00m57s;;;1196.2;10.5;;;;;;;74.90;276.2;1085152334000;41354;13.1;1.0;12.9;3.0;2.7;0.0
18h00m58s;;;1196.0;10.5;;;;;;;74.90;277.2;1086193970000;41354;13.5;1.0;12.7;3.0;2.7;0.0
18h00m59s;;;1196.0;10.5;;;;;;;73.80;278.3;1087235606000;41354;13.5;1.0;12.8;3.0;2.7;0.0
18h01m00s;;;1196.3;10.5;;;;;;;74.35;279.3;1088277242000;41354;13.5;1.0;12.7;3.0;2.7;0.0
18h01m00s;;;1195.6;10.5;;;;;;;76.55;279.9;1088860559000;41354;13.5;1.0;12.5;2.7;2.7;0.0
18h01m01s;;;1196.3;10.5;;;;;;;74.35;280.9;1089902195000;41354;13.8;1.0;12.6;2.7;2.7;0.0
18h01m03s;;;1156.1;10.5;;;;;;;75.45;282.0;1090943832000;41354;5.8;1.0;31.1;2.7;2.7;0.0
18h01m04s;;;1100.6;10.5;;;;;;;73.80;283.0;1091985469000;41354;6.0;1.0;29.4;2.7;2.7;0.0
18h01m05s;;;1046.4;10.4;;;;;;;74.35;284.1;1093027104000;41354;7.0;1.0;26.0;2.7;2.7;0.0
18h01m06s;;;1038.1;10.4;;;;;;;74.35;285.1;1094110406000;22653;1.5;1.0;243.3;2.7;2.7;0.0
18h01m07s;;;1038.0;10.4;;;;;;;76.55;286.2;1095152042000;9992;1.3;1.0;648.0;2.7;2.7;0.0
18h01m08s;;;1038.3;10.4;;;;;;;74.35;287.2;1096193679000;5504;1.0;1.0;1195.8;2.7;2.7;0.0
18h01m09s;;;1038.3;10.4;;;;;;;76.00;288.3;1097235315000;9428;1.0;1.0;807.0;2.7;2.7;0.0
18h01m10s;;;1038.3;10.4;;;;;;;75.45;289.3;1098276953000;8313;1.0;1.0;794.8;2.7;2.7;0.0
18h01m11s;48.35928;-4.55771;1038.3;10.4;;;;;;;76.00;290.8;1099818573000;19336;1.5;1.0;233.6;1.1;1.4;0.0
18h01m12s;48.35928;-4.55772;1038.2;10.4;;;;;;;76.00;291.9;1100860210000;20014;1.5;1.0;221.6;1.1;1.4;0.0
18h01m13s;48.35928;-4.55773;1038.2;10.4;;;;;;;74.90;292.9;1101901846000;19802;1.5;1.0;226.9;1.1;1.4;0.0
18h01m15s;48.35927;-4.55772;1038.5;10.4;;;;;;;75.45;294.0;1102943482000;20620;1.5;1.0;222.4;1.1;1.4;0.0
18h01m16s;48.35927;-4.55772;1038.6;10.4;;;;;;;74.90;295.0;1103985119000;24262;1.5;1.0;8.9;1.1;1.4;0.0
18h01m17s;48.35926;-4.55772;1038.3;10.4;;;;;;;74.90;296.1;1105026755000;41354;15.8;1.0;0.2;1.1;1.4;0.0
18h01m18s;48.35925;-4.55772;1038.2;10.5;;;;;;;73.80;297.1;1106068391000;41354;2.4;2.5;136.6;1.1;1.4;0.0
18h01m19s;48.35924;-4.55771;1037.8;10.5;;;;;;;74.35;298.1;1107110028000;20987;1.5;1.0;234.1;1.1;1.4;0.0
18h01m20s;48.35924;-4.55770;1038.2;10.5;;;;;;;73.80;299.2;1108151663000;19562;1.5;1.0;240.5;1.1;1.4;0.0
18h01m21s;48.35923;-4.55769;1038.4;10.5;;;;;;;73.80;300.2;1109193302000;19562;1.5;1.0;240.7;1.1;1.4;0.0
18h01m21s;48.35923;-4.55769;1038.2;10.5;;;;;;;73.80;300.4;1109318296000;19562;1.5;1.0;240.6;1.1;1.4;0.0
18h01m22s;48.35923;-4.55769;1037.9;10.5;;;;;;;74.90;301.4;1110401597000;19562;1.5;1.0;240.6;1.1;1.4;0.0
18h01m23s;48.35922;-4.55769;1038.3;10.5;;;;;;;73.80;302.5;1111443234000;41354;15.5;1.0;0.3;1.1;1.4;0.0
18h01m24s;48.35922;-4.55768;1038.2;10.5;;;;;;;74.90;303.5;1112484870000;41354;15.5;1.0;0.4;1.1;1.4;0.0
18h01m25s;48.35921;-4.55768;1038.1;10.5;;;;;;;74.90;304.6;1113526510000;41354;15.5;1.0;0.1;1.1;1.4;0.0
18h01m26s;48.35921;-4.55768;1038.2;10.5;;;;;;;73.80;305.6;1114568145000;41354;14.4;1.0;2.6;1.1;1.4;0.0
18h01m27s;48.35921;-4.55768;1038.1;10.5;;;;;;;74.35;306.6;1115609781000;41354;15.3;1.0;2.4;1.1;1.4;0.0
18h01m28s;48.35921;-4.55768;1038.1;10.5;;;;;;;74.90;307.7;1116651418000;41354;7.0;1.0;2.5;1.1;1.4;0.0
18h01m29s;48.35921;-4.55768;1037.9;10.5;;;;;;;75.45;308.7;1117693053000;34057;2.0;2.5;227.0;1.1;1.4;0.0
18h01m30s;48.35921;-4.55768;1038.1;10.5;;;;;;;75.45;309.8;1118734688000;13521;1.5;1.0;359.6;1.1;1.4;0.0
18h01m30s;48.35921;-4.55767;1038.3;10.6;;;;;;;75.45;309.9;1118859685000;13521;1.5;1.0;362.6;1.1;1.4;0.0
18h01m32s;48.35921;-4.55766;1038.2;10.5;;;;;;;73.80;311.0;1119942985000;14340;1.5;1.0;333.4;1.1;1.4;0.0
18h01m33s;48.35921;-4.55766;1037.9;10.6;;;;;;;74.90;312.0;1120984623000;14608;1.5;1.0;328.9;1.1;1.4;0.0
18h01m34s;48.35921;-4.55766;1038.6;10.6;;;;;;;74.35;313.1;1122026259000;14467;1.5;1.0;320.5;1.1;1.4;0.0
18h01m35s;48.35921;-4.55765;1038.3;10.6;;;;;;;73.80;314.1;1123067894000;14467;1.5;1.0;316.1;1.1;1.4;0.0
18h01m36s;48.35921;-4.55765;1038.5;10.6;;;;;;;76.00;315.1;1124109531000;14594;1.5;1.0;317.0;1.1;1.4;0.0
18h01m37s;48.35919;-4.55765;1038.0;10.6;;;;;;;74.90;316.2;1125151168000;14594;1.5;1.0;315.8;1.1;1.4;0.0
18h01m38s;48.35917;-4.55763;1038.8;10.6;;;;;;;74.90;317.2;1126192805000;14594;1.5;1.0;315.4;1.1;1.4;0.0
18h01m39s;48.35917;-4.55763;1038.1;10.6;;;;;;;73.80;318.3;1127234440000;14735;1.5;1.0;312.7;1.1;1.4;0.0
18h01m40s;48.35916;-4.55763;1037.9;10.6;;;;;;;73.80;319.3;1128276076000;14876;1.5;1.0;308.6;1.1;1.4;0.0
18h01m40s;48.35916;-4.55763;1038.2;10.7;;;;;;;73.80;319.5;1128401073000;14876;1.5;1.0;307.7;1.1;1.4;0.0
18h01m41s;48.35915;-4.55763;1038.1;10.6;;;;;;;74.90;320.5;1129484376000;16146;1.5;1.0;272.4;1.1;1.4;0.0
18h01m42s;48.35916;-4.55763;1038.2;10.7;;;;;;;74.90;321.6;1130526013000;18461;1.5;1.0;237.1;1.1;1.4;0.0
18h01m43s;48.35916;-4.55762;1038.1;10.7;;;;;;;73.80;322.6;1131567650000;17092;1.5;1.0;267.1;1.1;1.4;0.0
18h01m44s;48.35916;-4.55762;1038.1;10.7;;;;;;;73.80;323.6;1132609285000;14918;1.5;1.0;317.5;1.1;1.4;0.0
18h01m45s;48.35916;-4.55762;1037.9;10.7;;;;;;;73.80;324.7;1133650922000;14777;1.5;1.0;318.9;1.1;1.4;0.0
18h01m46s;48.35916;-4.55762;1038.1;10.7;;;;;;;74.35;325.7;1134692559000;14777;1.5;1.0;319.9;1.1;1.4;0.0
18h01m47s;48.35916;-4.55762;1038.5;10.7;;;;;;;74.35;326.8;1135734194000;14650;1.5;1.0;318.1;1.1;1.4;0.0
18h01m48s;48.35917;-4.55762;1037.6;10.7;;;;;;;72.15;327.8;1136775831000;14777;1.5;1.0;312.2;1.1;1.4;0.0
18h01m49s;48.35917;-4.55762;1037.5;10.7;;;;;;;73.25;328.9;1137859130000;14777;1.5;1.0;312.7;1.1;1.4;0.0
18h01m50s;48.35917;-4.55762;1037.8;10.8;;;;;;;74.35;329.0;1137984129000;14777;1.5;1.0;312.9;1.1;1.4;0.0
18h01m51s;48.35917;-4.55762;1038.0;10.7;;;;;;;72.70;330.1;1139067429000;14777;1.5;1.0;312.6;1.1;1.4;0.0
18h01m52s;48.35918;-4.55762;1038.5;10.7;;;;;;;73.80;331.1;1140109066000;14777;1.5;1.0;312.5;1.1;1.4;0.0
18h01m53s;48.35918;-4.55761;1037.8;10.8;;;;;;;73.80;332.2;1141150700000;14777;1.5;1.0;313.3;1.1;1.4;0.0
18h01m54s;48.35918;-4.55762;1038.0;10.8;;;;;;;73.80;333.2;1142192338000;14777;1.5;1.0;310.1;1.1;1.4;0.0
18h01m55s;48.35919;-4.55762;1037.9;10.8;;;;;;;73.80;334.3;1143233973000;14777;1.5;1.0;313.8;1.1;1.4;0.0
18h01m56s;48.35920;-4.55763;1038.2;10.8;;;;;;;72.70;335.3;1144275611000;14777;1.5;1.0;310.0;1.1;1.4;0.0
18h01m57s;48.35920;-4.55763;1038.0;10.8;;;;;;;73.80;336.4;1145317248000;14918;1.5;1.0;310.4;1.1;1.4;0.0
18h01m58s;48.35920;-4.55763;1037.7;10.8;;;;;;;73.80;337.4;1146358883000;14918;1.5;1.0;310.2;1.1;1.4;0.0
18h01m59s;48.35920;-4.55762;1038.3;10.8;;;;;;;74.35;338.4;1147400520000;17713;1.5;1.0;257.0;1.1;1.4;0.0
18h01m59s;48.35920;-4.55762;1037.9;10.8;;;;;;;75.45;338.6;1147567183000;18983;1.5;1.0;279.2;1.1;1.4;0.0
18h02m00s;48.35920;-4.55762;1037.9;10.8;;;;;;;73.80;339.6;1148608817000;15342;1.5;1.0;307.2;1.1;1.4;0.0
18h02m01s;48.35920;-4.55761;1037.7;10.8;;;;;;;73.80;340.7;1149650453000;15342;1.5;1.0;305.0;1.1;1.4;0.0
18h02m02s;48.35920;-4.55760;1037.9;10.8;;;;;;;74.90;341.7;1150692092000;41354;2.5;1.0;68.5;1.1;1.4;0.0
18h02m03s;48.35920;-4.55759;1037.8;10.8;;;;;;;74.90;342.8;1151733750000;41354;2.5;1.0;70.0;1.1;1.4;0.0
18h02m04s;48.35920;-4.55758;1037.2;10.8;;;;;;;74.90;343.8;1152775362000;41354;2.2;1.0;101.2;1.1;1.4;0.0
