HMS;Lat;Long;Pression;TempC;RLux;GLux;BLux;XMagneto;YMagneto;ZMagneto;TempCPU;Delta(s);TStamp;ExpTime;AnG;DiG;Lux;RedG;BlueG;Bright;TStamp2;ExpTime2;AnG2;DiG2;Lux2;RedG2;BlueG2;Bright2
15h55m42s;;;1200.3;18.0;110;607;600;;;;84.80;187.6;4256531246000;9925;1.0;1.0;467.2;7.9;1.2;0.0;4256525224000;9836;1.0;1.0;475.0;7.9;1.2;0.0
15h55m43s;;;1199.6;18.0;109;607;600;;;;84.25;188.6;4257572744000;9999;1.0;1.0;467.4;7.9;1.2;0.0;4257566719000;9999;1.0;1.0;473.0;7.9;1.2;0.0
15h55m44s;;;1198.8;17.9;110;608;600;;;;84.80;189.7;4258614244000;9999;1.0;1.0;465.9;7.9;1.2;0.0;4258649872000;9999;1.0;1.0;473.0;7.9;1.2;0.0
15h55m45s;;;1197.7;17.9;110;607;600;;;;83.70;190.7;4259697404000;9999;1.0;1.0;466.6;7.9;1.2;0.0;4259691370000;9999;1.0;1.0;474.0;7.9;1.2;0.0
15h55m47s;;;1198.7;17.9;107;604;599;;;;85.35;191.8;4260738899000;9999;1.0;1.0;468.8;7.9;1.2;0.0;4260732864000;9999;1.0;1.0;474.5;7.9;1.2;0.0
15h55m48s;;;1197.9;17.9;110;607;603;;;;84.80;192.8;4261780400000;9999;1.0;1.0;452.9;7.9;1.2;0.0;4261774355000;9999;1.0;1.0;460.6;7.9;1.2;0.0
15h55m49s;;;1198.4;17.9;107;604;600;;;;85.35;193.9;4262821900000;9999;1.0;1.0;461.9;7.9;1.2;0.0;4262815853000;9999;1.0;1.0;466.5;7.9;1.2;0.0
15h55m54s;;;1195.2;17.9;106;600;596;;;;85.35;199.0;4267987735000;9999;1.0;1.0;457.6;7.9;1.2;0.0;4267981664000;9999;1.0;1.0;464.0;7.9;1.2;0.0
15h55m55s;;;1196.7;17.9;107;602;600;;;;84.25;200.1;4269029233000;9999;1.1;1.0;453.0;7.9;1.2;0.0;4269023156000;9999;1.1;1.0;459.7;7.9;1.2;0.0
15h55m56s;;;1196.2;17.9;108;605;602;;;;84.25;201.1;4270070731000;9999;1.1;1.0;445.7;7.9;1.2;0.0;4270064652000;9999;1.1;1.0;451.3;7.9;1.2;0.0
15h55m57s;;;1197.0;17.9;109;600;594;;;;85.90;202.2;4271112231000;9999;1.2;1.0;429.0;7.9;1.2;0.0;4271106146000;9999;1.2;1.0;436.1;7.9;1.2;0.0
15h55m58s;;;1197.8;17.9;110;602;594;;;;84.80;203.2;4272153733000;9999;1.2;1.0;426.5;7.9;1.2;0.0;4272189300000;9999;1.3;1.0;434.0;7.9;1.2;0.0
15h55m59s;;;1197.2;17.9;110;603;595;;;;85.90;204.3;4273236890000;9999;1.2;1.0;432.3;7.9;1.2;0.0;4273230796000;9999;1.2;1.0;439.6;7.9;1.2;0.0
15h56m00s;;;1199.3;17.9;110;603;596;;;;85.35;205.3;4274278387000;9999;1.2;1.0;429.5;7.9;1.2;0.0;4274272291000;9999;1.2;1.0;437.9;7.9;1.2;0.0
15h56m01s;;;1199.9;17.9;111;605;594;;;;84.80;206.4;4275319886000;9999;1.2;1.0;425.7;7.9;1.2;0.0;4275313786000;9999;1.3;1.0;437.7;7.9;1.2;0.0
15h56m02s;;;1199.1;17.9;111;607;597;;;;84.80;207.4;4276361387000;9999;1.2;1.0;428.2;7.9;1.2;0.0;4276355278000;9999;1.2;1.0;438.1;7.9;1.2;0.0
15h56m03s;;;1198.7;17.9;111;607;597;;;;84.25;208.4;4277402883000;9999;1.2;1.0;428.6;7.9;1.2;0.0;4277438429000;9999;1.2;1.0;438.4;7.9;1.2;0.0
15h56m08s;;;1200.1;17.8;110;605;597;;;;83.70;213.6;4282568720000;9999;1.1;1.0;429.5;7.9;1.1;0.0;4282562583000;9999;1.2;1.0;436.7;7.9;1.1;0.0
15h56m09s;;;1200.2;17.9;110;605;597;;;;84.25;214.7;4283610218000;9999;1.2;1.0;426.3;7.9;1.1;0.0;4283645754000;9999;1.2;1.0;434.3;7.9;1.1;0.0
15h56m10s;;;1200.4;17.9;110;603;595;;;;84.80;215.7;4284693379000;9999;1.2;1.0;428.7;7.9;1.1;0.0;4284687230000;9999;1.2;1.0;435.8;7.9;1.1;0.0
15h56m12s;;;1200.4;17.9;110;602;595;;;;83.70;216.8;4285734877000;9999;1.1;1.0;426.5;7.9;1.1;0.0;4285728727000;9999;1.2;1.0;435.6;7.9;1.1;0.0
15h56m13s;;;1200.4;17.9;110;603;593;;;;84.25;217.8;4286776376000;9999;1.1;1.0;424.6;7.9;1.1;0.0;4286770237000;9999;1.2;1.0;433.0;7.9;1.1;0.0
15h56m14s;;;1200.1;17.9;110;601;591;;;;85.35;218.9;4287817876000;9999;1.2;1.0;421.6;7.9;1.1;0.0;4287811717000;9999;1.2;1.0;433.3;7.9;1.1;0.0
15h56m15s;;;1200.7;17.9;109;602;593;;;;85.35;219.9;4288859373000;9999;1.1;1.0;426.8;7.9;1.1;0.0;4288853210000;9999;1.2;1.0;433.5;7.9;1.1;0.0
15h56m16s;;;1200.6;17.9;109;600;592;;;;84.80;220.9;4289900874000;9999;1.1;1.0;424.3;7.9;1.1;0.0;4289936365000;9999;1.1;1.0;431.2;7.9;1.1;0.0
15h56m17s;;;1200.4;17.9;110;600;591;;;;85.90;222.0;4290984030000;9999;1.1;1.0;424.4;7.9;1.1;0.0;4290977857000;9999;1.2;1.0;433.1;7.9;1.1;0.0
15h56m18s;;;1200.2;17.9;110;599;589;;;;84.80;223.1;4292025530000;9999;1.1;1.0;422.9;7.9;1.1;0.0;4292019353000;9999;1.1;1.0;430.5;7.9;1.1;0.0
15h56m23s;;;1198.3;17.9;109;592;581;;;;85.90;228.2;4297191363000;9999;1.1;1.0;414.1;7.9;1.2;0.0;4297185163000;9999;1.2;1.0;427.1;7.9;1.2;0.0
15h56m24s;;;1198.2;17.9;108;590;581;;;;83.70;229.3;4298232866000;9999;1.1;1.0;416.2;7.9;1.2;0.0;4298226661000;9999;1.2;1.0;429.3;7.9;1.2;0.0
15h56m25s;;;1198.8;17.9;107;591;584;;;;84.25;230.3;4299274365000;9999;1.1;1.0;423.7;7.9;1.2;0.0;4299309816000;9999;1.1;1.0;426.3;7.9;1.2;0.0
15h56m26s;;;1198.8;17.9;107;591;584;;;;84.25;231.4;4300357524000;9999;1.1;1.0;422.0;7.9;1.2;0.0;4300351307000;9999;1.1;1.0;427.1;7.9;1.2;0.0
15h56m27s;;;1198.8;17.9;106;584;578;;;;83.70;232.4;4301399021000;9999;1.1;1.0;414.0;7.9;1.2;0.0;4301392803000;9999;1.1;1.0;421.6;7.9;1.2;0.0
15h56m28s;;;1198.2;17.9;106;583;577;;;;85.90;233.5;4302440522000;9999;1.1;1.0;414.6;7.9;1.2;0.0;4302434298000;9999;1.2;1.0;423.4;7.9;1.2;0.0
15h56m29s;;;1199.0;17.9;105;584;578;;;;84.25;234.5;4303482019000;9999;1.1;1.0;417.8;7.9;1.2;0.0;4303475791000;9999;1.1;1.0;426.0;7.9;1.2;0.0
15h56m30s;;;1198.6;17.9;105;583;578;;;;84.80;235.6;4304523516000;9999;1.1;1.0;423.2;7.9;1.2;0.0;4304558939000;9999;1.1;1.0;425.3;7.9;1.2;0.0
15h56m31s;;;1198.7;17.9;105;583;579;;;;84.80;236.6;4305606676000;9999;1.0;1.0;416.3;7.9;1.2;0.0;4305600440000;9999;1.1;1.0;422.8;7.9;1.2;0.0
15h56m32s;;;1199.2;17.9;104;580;576;;;;84.80;237.7;4306648176000;9999;1.1;1.0;418.8;7.9;1.2;0.0;4306641945000;9999;1.1;1.0;424.7;7.9;1.2;0.0
15h56m38s;;;1198.7;17.9;107;587;579;;;;84.80;242.9;4311814013000;9999;1.1;1.0;406.1;7.9;1.1;0.0;4311807745000;9999;1.2;1.0;418.0;7.9;1.1;0.0
15h56m39s;;;1198.7;17.9;107;587;577;;;;82.60;243.9;4312855510000;9999;1.1;1.0;403.2;7.9;1.1;0.0;4312849255000;9999;1.2;1.0;417.4;7.9;1.1;0.0
15h56m40s;;;1198.9;17.9;108;587;578;;;;84.80;245.0;4313938669000;9999;1.1;1.0;404.1;7.9;1.1;0.0;4313932395000;9999;1.2;1.0;419.9;7.9;1.1;0.0
15h56m41s;;;1198.3;17.9;108;587;578;;;;84.80;246.0;4314980168000;9999;1.1;1.0;402.5;7.9;1.1;0.0;4314973888000;9999;1.2;1.0;422.2;7.9;1.1;0.0
15h56m42s;;;1198.7;17.9;107;586;578;;;;84.25;247.1;4316021666000;9999;1.1;1.0;405.4;7.9;1.1;0.0;4316015381000;9999;1.2;1.0;421.0;7.9;1.1;0.0
15h56m43s;;;1199.2;17.9;105;583;579;;;;84.80;248.1;4317104827000;9273;1.0;1.0;407.7;7.9;1.1;0.0;4317098539000;9999;1.0;1.0;421.8;7.9;1.1;0.0
15h56m44s;;;1198.9;17.9;106;585;580;;;;84.25;249.2;4318146324000;9895;1.0;1.0;394.0;7.9;1.1;0.0;4318140030000;9999;1.0;1.0;410.9;7.9;1.1;0.0
15h56m45s;;;1199.0;17.9;107;585;577;;;;85.35;250.2;4319187826000;9999;1.1;1.0;388.1;7.9;1.1;0.0;4319181525000;9999;1.2;1.0;411.7;7.9;1.1;0.0
15h56m46s;;;1198.7;17.9;106;584;578;;;;84.80;251.3;4320270984000;9999;1.1;1.0;386.3;7.9;1.1;0.0;4320264678000;9999;1.1;1.0;403.9;7.9;1.1;0.0
15h56m47s;;;1198.0;17.9;106;584;577;;;;85.35;252.3;4321312482000;8858;1.0;1.0;399.3;7.9;1.1;0.0;4321306174000;9999;1.2;1.0;393.7;7.9;1.1;0.0
15h56m49s;;;1195.4;17.9;106;582;576;;;;85.35;253.9;4322853900000;8992;1.0;1.0;455.0;7.9;1.2;0.0;4322847605000;9999;1.0;1.0;441.2;7.9;1.2;0.0
15h56m50s;;;1196.3;17.9;105;576;563;;;;85.35;254.9;4323895397000;8132;1.0;1.0;440.2;7.9;1.2;0.0;4323889079000;7140;1.0;1.0;431.9;7.9;1.2;0.0
15h56m51s;;;1194.8;17.9;119;594;562;;;;85.90;256.0;4324936900000;6414;1.0;1.0;458.0;7.9;1.2;0.0;4324972231000;6710;1.0;1.0;469.9;7.9;1.2;0.0
15h56m52s;;;1190.9;17.9;118;578;543;;;;85.35;257.0;4326020056000;7421;1.0;1.0;442.4;7.9;1.2;0.0;4326013745000;6592;1.0;1.0;450.2;7.9;1.2;0.0
15h56m53s;;;1191.1;17.9;114;584;556;;;;84.25;258.1;4327061556000;9880;1.0;1.0;454.4;7.9;1.2;0.0;4327055223000;7332;1.0;1.0;457.5;7.9;1.2;0.0
15h56m54s;;;1191.2;17.9;113;593;574;;;;84.80;259.1;4328103056000;9999;1.1;1.0;460.4;7.9;1.2;0.0;4328096717000;9999;1.0;1.0;470.5;7.9;1.2;0.0
15h56m55s;;;1188.1;17.9;112;591;573;;;;85.35;260.2;4329144554000;9999;1.1;1.0;461.2;7.9;1.2;0.0;4329138213000;9999;1.0;1.0;472.0;7.9;1.2;0.0
15h56m56s;;;1191.1;17.8;110;581;563;;;;85.35;261.2;4330186053000;9999;1.1;1.0;460.3;7.9;1.2;0.0;4330221363000;9999;1.0;1.0;460.9;7.9;1.2;0.0
15h56m57s;;;1187.0;17.8;112;584;565;;;;84.80;262.3;4331269212000;9999;1.1;1.0;454.5;7.9;1.2;0.0;4331262861000;9969;1.0;1.0;467.0;7.9;1.2;0.0
15h56m58s;;;1151.7;17.8;116;587;575;;;;84.25;263.3;4332310710000;9999;1.0;1.0;454.5;7.9;1.2;0.0;4332262694000;9999;1.0;1.0;466.7;7.9;1.2;0.0
15h57m03s;;;1001.9;17.7;1340;1930;1270;;;;83.70;268.6;4337559867000;814;1.0;1.0;3922.0;3.0;1.7;0.0;4337553485000;740;1.0;1.0;4265.6;3.0;1.7;0.0
15h57m04s;;;1002.0;17.7;902;1422;925;;;;84.25;269.6;4338601368000;1214;1.0;1.0;2734.6;3.0;1.7;0.0;4338594981000;1080;1.0;1.0;3034.9;3.0;1.7;0.0
15h57m05s;;;1001.8;17.7;839;1368;921;;;;84.25;270.7;4339642864000;1347;1.0;1.0;2365.1;3.0;1.7;0.0;4339636476000;1258;1.0;1.0;2568.6;3.0;1.7;0.0
15h57m07s;;;1001.8;17.7;850;1380;925;;;;84.25;271.7;4340684364000;1347;1.0;1.0;2345.9;3.0;1.7;0.0;4340719644000;1258;1.0;1.0;2542.7;3.0;1.7;0.0
15h57m08s;;;1001.7;17.7;848;1373;922;;;;84.25;272.8;4341767522000;1347;1.0;1.0;2335.5;3.0;1.7;0.0;4341761123000;1258;1.0;1.0;2539.9;3.0;1.7;0.0
15h57m09s;;;1001.6;17.7;823;1345;906;;;;83.70;273.8;4342809022000;1347;1.0;1.0;2331.6;3.0;1.7;0.0;4342802617000;1258;1.0;1.0;2521.8;3.0;1.7;0.0
15h57m10s;;;1002.1;17.7;822;1343;904;;;;85.35;274.9;4343850521000;1347;1.0;1.0;2307.8;3.0;1.7;0.0;4343844111000;1258;1.0;1.0;2518.8;3.0;1.7;0.0
15h57m11s;;;1001.7;17.7;829;1350;908;;;;84.80;275.9;4344892024000;1347;1.0;1.0;2290.0;3.0;1.7;0.0;4344927262000;1258;1.0;1.0;2512.6;3.0;1.7;0.0
15h57m12s;;;1001.8;17.7;826;1347;905;;;;84.25;277.0;4345975178000;1347;1.0;1.0;2284.4;3.0;1.7;0.0;4345968770000;1258;1.0;1.0;2507.3;3.0;1.7;0.0
15h57m13s;;;1002.0;17.7;825;1345;904;;;;84.80;278.0;4347016676000;1347;1.0;1.0;2282.4;3.0;1.7;0.0;4347010252000;1258;1.0;1.0;2499.1;3.0;1.7;0.0
15h57m14s;;;1002.2;17.7;826;1346;904;;;;83.70;279.1;4348058177000;1821;1.0;1.0;1798.9;1.4;1.6;0.0;4348051747000;1688;1.0;1.0;1961.7;1.4;1.6;0.0
15h57m15s;;;1001.9;17.7;828;1346;904;;;;84.80;280.1;4349099675000;1821;1.0;1.0;1795.8;1.4;1.6;0.0;4349093255000;1688;1.0;1.0;1954.8;1.4;1.6;0.0
15h57m16s;;;1002.0;17.8;826;1347;905;;;;83.70;281.2;4350141176000;1821;1.0;1.0;1801.3;1.4;1.6;0.0;4350134739000;1688;1.0;1.0;1958.9;1.4;1.6;0.0
15h57m17s;48.41931;-4.46964;1001.8;17.8;831;1352;907;;;;85.35;282.2;4351182672000;1821;1.0;1.0;1796.4;1.4;1.6;0.0;4351176230000;1688;1.0;1.0;1958.7;1.4;1.6;0.0
15h57m18s;48.41931;-4.46964;1001.9;17.8;831;1352;905;;;;83.70;283.3;4352224173000;1821;1.0;1.0;1789.5;1.4;1.6;0.0;4352217724000;1688;1.0;1.0;1954.7;1.4;1.6;0.0
15h57m19s;48.41931;-4.46964;1002.0;17.8;829;1349;904;;;;83.70;284.3;4353307330000;1821;1.0;1.0;1793.2;1.4;1.6;0.0;4353300876000;1688;1.0;1.0;1952.3;1.4;1.6;0.0
15h57m20s;48.41931;-4.46964;1001.9;17.8;829;1346;903;;;;84.25;285.4;4354348832000;1821;1.0;1.0;1789.8;1.4;1.6;0.0;4354342373000;1688;1.0;1.0;1954.1;1.4;1.6;0.0
15h57m21s;48.41930;-4.46962;1001.7;17.8;828;1344;903;;;;85.90;286.4;4355390330000;1821;1.0;1.0;1787.2;1.4;1.6;0.0;4355383866000;1688;1.0;1.0;1947.4;1.4;1.6;0.0
15h57m22s;48.41930;-4.46962;1002.1;17.8;825;1344;901;;;;85.35;287.5;4356431831000;1821;1.0;1.0;1785.6;1.4;1.6;0.0;4356425364000;1688;1.0;1.0;1947.9;1.4;1.6;0.0
15h57m23s;48.41930;-4.46962;1001.9;17.8;826;1341;900;;;;83.15;288.5;4357473327000;1821;1.0;1.0;1777.1;1.4;1.6;0.0;4357466855000;1688;1.0;1.0;1942.6;1.4;1.6;0.0
15h57m23s;48.41930;-4.46958;1001.7;17.9;825;1341;900;;;;85.35;288.6;4357598323000;1821;1.0;1.0;1781.1;1.4;1.6;0.0;4357633494000;1688;1.0;1.0;1939.2;1.4;1.6;0.0
15h57m24s;48.41930;-4.46957;1002.0;17.8;825;1339;898;;;;84.80;289.7;4358681465000;1821;1.0;1.0;1782.2;1.4;1.6;0.0;4358674987000;1688;1.0;1.0;1946.9;1.4;1.6;0.0
