HMS;Lat;Long;Pression;TempC;RLux;GLux;BLux;XMagneto;YMagneto;ZMagneto;TempCPU;Delta(s);TStamp;ExpTime;AnG;DiG;Lux;RedG;BlueG;Bright
16h49m32s;;;1191.4;10.6;;;;;;;68.30;204.8;1359685164000;41354;9.8;1.0;21.8;3.1;3.0;0.0
16h49m33s;;;1191.3;10.6;;;;;;;68.30;205.9;1360726798000;41354;9.8;1.0;21.8;3.1;3.0;0.0
16h49m34s;;;1191.1;10.6;;;;;;;68.85;206.9;1361768433000;41354;9.8;1.0;21.8;3.1;3.0;0.0
16h49m35s;;;1190.6;10.6;;;;;;;68.30;208.0;1362810068000;41354;9.8;1.0;21.9;3.1;3.0;0.0
16h49m36s;;;1190.8;10.6;;;;;;;69.40;209.0;1363851702000;41354;9.8;1.0;21.9;3.1;3.0;0.0
16h49m37s;;;1191.4;10.6;;;;;;;69.40;210.1;1364893338000;41354;9.8;1.0;21.9;3.1;3.0;0.0
16h49m38s;;;1190.4;10.6;;;;;;;68.85;211.1;1365934972000;41354;9.8;1.0;21.9;3.1;3.0;0.0
16h49m39s;;;1190.8;10.6;;;;;;;68.30;212.1;1366976609000;41354;9.8;1.0;21.9;3.1;3.0;0.0
16h49m39s;;;1190.7;10.7;;;;;;;69.40;212.3;1367143269000;41354;9.8;1.0;21.9;3.1;3.0;0.0
16h49m40s;;;1190.9;10.6;;;;;;;68.30;213.3;1368184904000;41354;9.8;1.0;21.9;3.1;3.0;0.0
16h49m41s;;;1190.7;10.6;;;;;;;68.30;214.4;1369226539000;41354;9.8;1.0;21.9;3.1;3.0;0.0
16h49m42s;;;1191.0;10.6;;;;;;;69.40;215.4;1370268175000;41354;9.8;1.0;21.9;3.1;3.0;0.0
16h49m43s;;;1190.6;10.6;;;;;;;69.40;216.5;1371309808000;41354;9.8;1.0;21.9;3.1;3.0;0.0
16h49m44s;;;1190.8;10.6;;;;;;;69.40;217.5;1372351445000;41354;9.8;1.0;21.8;3.1;3.0;0.0
16h49m45s;;;1191.0;10.6;;;;;;;68.30;218.6;1373393079000;41354;9.8;1.0;21.8;3.1;3.0;0.0
16h49m46s;;;1190.9;10.6;;;;;;;69.95;219.6;1374434716000;41354;9.8;1.0;21.8;3.1;3.0;0.0
16h49m47s;;;1191.0;10.6;;;;;;;68.85;220.7;1375476351000;41354;9.8;1.0;21.8;3.1;3.0;0.0
16h49m48s;;;1191.1;10.6;;;;;;;69.40;221.7;1376517987000;41354;9.8;1.0;21.8;3.1;3.0;0.0
16h49m49s;;;1190.8;10.7;;;;;;;67.20;221.8;1376684647000;41354;9.8;1.0;21.8;3.1;3.0;0.0
16h49m50s;;;1190.7;10.7;;;;;;;67.75;222.9;1377767947000;41354;9.8;1.0;21.8;3.1;3.0;0.0
16h49m51s;;;1190.9;10.6;;;;;;;68.85;224.0;1378809582000;41354;9.8;1.0;21.8;3.1;3.0;0.0
16h49m52s;;;1190.8;10.6;;;;;;;69.40;225.0;1379851217000;41354;9.8;1.0;21.8;3.1;3.0;0.0
16h49m53s;;;1190.6;10.7;;;;;;;68.30;226.1;1380892851000;41354;9.8;1.0;21.8;3.1;3.0;0.0
16h49m54s;;;1190.7;10.6;;;;;;;67.20;227.1;1381934487000;41354;9.8;1.0;21.8;3.1;3.0;0.0
16h49m55s;;;1190.8;10.7;;;;;;;68.30;228.2;1382976121000;41354;9.8;1.0;21.8;3.1;3.0;0.0
16h49m56s;;;1191.0;10.7;;;;;;;68.30;229.2;1384017756000;41354;9.8;1.0;21.7;3.1;3.0;0.0
16h49m57s;;;1191.1;10.7;;;;;;;68.30;230.2;1385059388000;41354;9.8;1.0;21.7;3.1;3.0;0.0
16h49m58s;;;1191.2;10.7;;;;;;;68.30;231.3;1386101034000;41354;9.8;1.0;21.7;3.1;3.0;0.0
16h49m58s;;;1190.8;10.7;;;;;;;69.40;231.4;1386226024000;41354;9.8;1.0;21.7;3.1;3.0;0.0
16h49m59s;;;1191.0;10.7;;;;;;;68.30;232.5;1387267659000;41354;9.8;1.0;21.7;3.1;3.0;0.0
16h50m00s;;;1191.0;10.7;;;;;;;68.30;233.5;1388350960000;41354;9.8;1.0;21.7;3.1;3.0;0.0
16h50m01s;;;1191.0;10.7;;;;;;;69.40;234.6;1389392594000;41354;9.8;1.0;21.7;3.1;3.0;0.0
16h50m02s;;;1191.0;10.7;;;;;;;67.75;235.6;1390434228000;41354;9.8;1.0;21.7;3.1;3.0;0.0
16h50m03s;;;1190.8;10.7;;;;;;;68.30;236.6;1391475862000;41354;9.8;1.0;21.7;3.1;3.0;0.0
16h50m04s;;;1190.7;10.7;;;;;;;69.40;237.7;1392517498000;41354;9.8;1.0;21.7;3.1;3.0;0.0
16h50m05s;;;1190.7;10.7;;;;;;;66.65;238.7;1393559134000;41354;9.8;1.0;21.6;3.1;3.0;0.0
16h50m06s;;;1191.2;10.7;;;;;;;67.75;239.8;1394600769000;41354;9.8;1.0;21.6;3.1;3.0;0.0
16h50m08s;;;1190.6;10.7;;;;;;;67.20;240.8;1395642403000;41354;9.8;1.0;21.6;3.1;3.0;0.0
16h50m08s;;;1190.7;10.7;;;;;;;68.30;240.9;1395767399000;41354;9.8;1.0;21.6;3.1;3.0;0.0
16h50m09s;;;1191.2;10.7;;;;;;;68.30;242.0;1396809035000;41354;9.8;1.0;21.6;3.1;3.0;0.0
16h50m10s;;;1190.8;10.7;;;;;;;69.40;243.0;1397892335000;41354;9.8;1.0;21.6;3.1;3.0;0.0
16h50m11s;;;1191.1;10.7;;;;;;;68.85;244.1;1398933970000;41354;9.8;1.0;21.5;3.1;3.0;0.0
16h50m12s;;;1191.1;10.7;;;;;;;68.30;245.1;1399975605000;41354;9.8;1.0;21.5;3.1;3.0;0.0
16h50m13s;;;1190.9;10.7;;;;;;;67.20;246.2;1401017239000;41354;9.8;1.0;21.4;3.1;3.0;0.0
16h50m14s;;;1191.0;10.7;;;;;;;68.85;247.2;1402058869000;41354;9.8;1.0;21.4;3.1;3.0;0.0
16h50m15s;;;1190.6;10.7;;;;;;;68.30;248.3;1403100521000;41354;9.8;1.0;21.4;3.1;3.0;0.0
16h50m16s;;;1190.8;10.7;;;;;;;68.30;249.3;1404142145000;41354;9.8;1.0;21.3;3.1;3.0;0.0
16h50m17s;;;1190.8;10.7;;;;;;;68.30;250.4;1405183782000;41354;9.8;1.0;21.3;3.1;3.0;0.0
16h50m17s;;;1190.4;10.7;;;;;;;68.30;250.5;1405308778000;41354;9.8;1.0;21.3;3.1;3.0;0.0
16h50m18s;;;1190.9;10.7;;;;;;;69.40;251.5;1406350413000;41354;9.8;1.0;21.3;3.1;3.0;0.0
16h50m19s;;;1190.4;10.7;;;;;;;67.75;252.6;1407433712000;41354;9.8;1.0;21.3;3.1;3.0;0.0
16h50m20s;;;1190.9;10.7;;;;;;;69.95;253.6;1408475346000;41354;9.8;1.0;21.3;3.1;3.0;0.0
16h50m21s;;;1190.9;10.7;;;;;;;70.50;254.7;1409516983000;41354;9.8;1.0;21.3;3.1;3.0;0.0
16h50m22s;;;1190.9;10.7;;;;;;;67.75;255.7;1410558617000;41354;9.8;1.0;21.3;3.1;3.0;0.0
16h50m23s;;;1190.5;10.7;;;;;;;69.95;256.8;1411600252000;41354;9.8;1.0;21.3;3.1;3.0;0.0
16h50m24s;;;1190.7;10.7;;;;;;;68.85;257.8;1412641887000;41354;9.9;1.0;21.3;3.1;3.0;0.0
16h50m26s;;;1191.1;10.7;;;;;;;68.30;258.9;1413683523000;41354;10.0;1.0;21.3;3.1;3.0;0.0
16h50m27s;;;1190.6;10.7;;;;;;;68.85;259.9;1414725157000;41354;10.0;1.0;21.3;3.1;3.0;0.0
16h50m27s;;;1190.3;10.7;;;;;;;68.30;260.0;1414850154000;41354;10.0;1.0;21.3;3.1;3.0;0.0
16h50m28s;;;1190.9;10.7;;;;;;;69.40;261.1;1415891789000;41354;10.1;1.0;21.3;3.1;3.0;0.0
16h50m29s;;;1191.0;10.7;;;;;;;68.30;262.1;1416933424000;41354;10.1;1.0;21.2;3.1;3.0;0.0
16h50m30s;;;1190.7;10.7;;;;;;;68.85;263.2;1418016720000;41354;10.2;1.0;21.2;3.1;3.0;0.0
16h50m31s;;;1190.6;10.7;;;;;;;68.85;264.2;1419058359000;41354;10.3;1.0;21.1;3.1;3.0;0.0
16h50m32s;;;1190.9;10.7;;;;;;;69.95;265.3;1420100004000;41354;10.4;1.0;21.0;3.1;3.0;0.0
16h50m33s;;;1190.9;10.7;;;;;;;69.95;266.3;1421141628000;41354;10.6;1.0;21.0;3.1;3.0;0.0
16h50m34s;;;1190.8;10.7;;;;;;;71.05;267.4;1422183266000;41354;10.6;1.0;20.9;3.1;3.0;0.0
16h50m35s;;;1190.6;10.7;;;;;;;68.30;268.4;1423224899000;41354;10.6;1.0;20.8;3.1;3.0;0.0
16h50m36s;;;1190.9;10.7;;;;;;;69.95;269.4;1424266536000;41354;10.6;1.0;20.7;3.1;3.0;0.0
16h50m36s;;;1191.1;10.7;;;;;;;68.30;269.6;1424391532000;41354;10.6;1.0;20.7;3.1;3.0;0.0
16h50m37s;;;1190.8;10.7;;;;;;;69.95;270.6;1425433166000;41354;10.6;1.0;20.7;3.1;3.0;0.0
16h50m38s;;;1190.4;10.7;;;;;;;68.30;271.7;1426516465000;41354;10.6;1.0;20.6;3.1;3.0;0.0
16h50m39s;;;1191.0;10.7;;;;;;;69.95;272.7;1427558101000;41354;10.6;1.0;20.5;3.1;3.0;0.0
16h50m40s;;;1191.1;10.7;;;;;;;69.95;273.8;1428599737000;41354;10.6;1.0;20.5;3.1;3.0;0.0
16h50m41s;;;1191.1;10.7;;;;;;;68.30;274.8;1429641371000;41354;10.6;1.0;20.5;3.1;3.0;0.0
16h50m43s;;;1190.9;10.7;;;;;;;68.85;275.8;1430683005000;41354;10.6;1.0;20.5;3.1;3.0;0.0
16h50m44s;;;1190.7;10.7;;;;;;;68.85;276.9;1431724643000;41354;10.4;1.0;20.5;3.1;3.0;0.0
16h50m45s;;;1190.9;10.7;;;;;;;67.75;277.9;1432766278000;41354;10.4;1.0;20.5;3.1;3.0;0.0
16h50m46s;;;1190.6;10.7;;;;;;;69.40;279.0;1433807913000;41354;10.3;1.0;20.6;3.1;3.0;0.0
16h50m46s;;;1190.5;10.7;;;;;;;68.85;279.1;1433932910000;41354;10.3;1.0;20.6;3.1;3.0;0.0
16h50m47s;;;1190.7;10.7;;;;;;;67.75;280.2;1434974544000;41354;10.3;1.0;20.7;3.1;3.0;0.0
16h50m48s;;;1191.1;10.7;;;;;;;69.95;281.2;1436016179000;41354;10.2;1.0;20.9;3.1;3.0;0.0
16h50m49s;;;1190.8;10.7;;;;;;;69.95;282.2;1437099497000;41354;10.2;1.0;21.0;3.1;3.0;0.0
16h50m50s;;;1190.6;10.7;;;;;;;68.30;283.3;1438141113000;41354;10.1;1.0;21.0;3.1;3.0;0.0
16h50m51s;;;1190.9;10.7;;;;;;;68.30;284.3;1439182749000;41354;10.1;1.0;21.0;3.1;3.0;0.0
16h50m52s;;;1190.9;10.7;;;;;;;69.95;285.4;1440224384000;41354;10.1;1.0;21.0;3.1;3.0;0.0
16h50m53s;;;1190.8;10.7;;;;;;;68.30;286.4;1441266020000;41354;10.1;1.0;21.1;3.1;3.0;0.0
16h50m54s;;;1190.9;10.7;;;;;;;69.40;287.5;1442307653000;41354;10.0;1.0;21.2;3.1;3.0;0.0
16h50m55s;;;1190.8;10.7;;;;;;;68.30;288.5;1443349290000;41354;10.0;1.0;21.3;3.1;3.0;0.0
16h50m55s;;;1191.0;10.7;;;;;;;68.30;288.7;1443474287000;41354;10.0;1.0;21.2;3.1;3.0;0.0
16h50m56s;;;1190.4;10.7;;;;;;;69.95;289.7;1444515920000;41354;10.0;1.0;21.2;3.1;3.0;0.0
16h50m57s;;;1190.7;10.7;;;;;;;68.30;290.7;1445557557000;41354;10.0;1.0;21.2;3.1;3.0;0.0
16h50m58s;;;1190.5;10.7;;;;;;;68.85;291.8;1446640856000;41354;10.0;1.0;21.4;3.1;3.0;0.0
16h51m00s;;;1190.7;10.7;;;;;;;69.40;292.8;1447682490000;41354;10.0;1.0;21.5;3.1;3.0;0.0
16h51m01s;;;1190.7;10.7;;;;;;;69.40;293.9;1448724120000;41354;10.0;1.0;21.3;3.1;3.0;0.0
16h51m02s;;;1190.5;10.7;;;;;;;68.85;294.9;1449765760000;41354;9.9;1.0;21.2;3.1;3.0;0.0
16h51m03s;;;1190.6;10.7;;;;;;;69.95;296.0;1450807395000;41354;9.9;1.0;21.4;3.1;3.0;0.0
16h51m04s;;;1190.9;10.7;;;;;;;68.85;297.0;1451849030000;41354;9.9;1.0;21.5;3.1;3.0;0.0
16h51m05s;;;1191.0;10.7;;;;;;;68.30;298.1;1452890666000;41354;9.9;1.0;21.1;3.1;3.0;0.0
16h51m05s;;;1190.9;10.7;;;;;;;68.85;298.2;1453015663000;41354;9.9;1.0;21.0;3.1;3.0;0.0
16h51m06s;;;1190.5;10.7;;;;;;;69.40;299.2;1454057298000;41354;9.9;1.0;20.5;3.1;3.0;0.0
16h51m07s;;;1190.6;10.7;;;;;;;68.30;300.3;1455140598000;41354;9.9;1.0;20.6;3.1;3.0;0.0
16h51m08s;;;1191.2;10.7;;;;;;;68.30;301.3;1456182232000;41354;9.9;1.0;20.7;3.1;3.0;0.0
16h51m09s;;;1190.7;10.7;;;;;;;68.85;302.4;1457223870000;41354;9.9;1.0;19.6;3.1;3.0;0.0
16h51m10s;;;1190.5;10.7;;;;;;;69.95;303.4;1458265504000;41354;11.1;1.0;18.3;3.1;3.0;0.0
16h51m11s;;;1190.3;10.7;;;;;;;69.95;304.5;1459307138000;41354;11.5;1.0;18.2;3.1;3.0;0.0
16h51m12s;;;1190.7;10.7;;;;;;;69.40;305.5;1460348773000;41354;11.4;1.0;18.3;3.1;3.0;0.0
16h51m13s;;;1190.7;10.7;;;;;;;69.95;306.6;1461390408000;41354;11.9;1.0;17.4;3.1;3.0;0.0
16h51m14s;;;1190.8;10.7;;;;;;;69.40;307.6;1462432044000;41354;12.3;1.0;16.5;3.1;3.0;0.0
16h51m14s;;;1190.7;10.7;;;;;;;70.50;307.7;1462557040000;41354;12.3;1.0;16.6;3.1;3.0;0.0
16h51m15s;;;1191.1;10.7;;;;;;;68.85;308.8;1463598675000;41354;12.2;1.0;16.9;3.1;3.0;0.0
16h51m17s;;;1190.6;10.7;;;;;;;69.95;309.8;1464640308000;41354;12.0;1.0;17.1;3.1;3.0;0.0
16h51m18s;;;1190.5;10.7;;;;;;;68.85;310.9;1465723610000;41354;11.5;1.0;17.5;3.1;3.0;0.0
16h51m19s;;;1190.2;10.7;;;;;;;68.85;311.9;1466765245000;41354;10.9;1.0;18.5;3.1;3.0;0.0
16h51m20s;;;1190.6;10.7;;;;;;;69.95;313.0;1467806879000;41354;10.2;1.0;19.8;3.1;3.0;0.0
16h51m21s;;;1190.7;10.7;;;;;;;69.95;314.0;1468848515000;41354;9.0;1.0;21.0;3.1;3.0;0.0
16h51m22s;;;1190.7;10.7;;;;;;;69.95;315.1;1469890151000;41354;8.3;1.0;22.1;3.1;3.0;0.0
16h51m23s;;;1190.8;10.7;;;;;;;69.95;316.1;1470931787000;41354;7.5;1.0;22.6;3.1;3.0;0.0
16h51m24s;;;1190.5;10.7;;;;;;;70.50;317.1;1471973422000;41354;7.4;1.0;22.8;3.1;3.0;0.0
16h51m24s;;;1190.9;10.7;;;;;;;70.50;317.3;1472140083000;41354;7.3;1.0;22.8;3.1;3.0;0.0
16h51m25s;;;1161.2;10.7;;;;;;;69.40;318.3;1473181718000;41354;15.5;1.0;13.2;3.1;3.0;0.0
16h51m26s;;;1140.0;10.6;;;;;;;71.05;319.4;1474223352000;41354;7.1;1.0;32.7;3.1;3.0;0.0
16h51m27s;;;1129.6;10.6;;;;;;;71.05;320.4;1475264987000;41354;6.7;1.0;40.5;3.1;3.0;0.0
16h51m28s;;;1101.4;10.5;;;;;;;71.05;321.5;1476306622000;41354;6.7;1.0;41.9;3.1;3.0;0.0
16h51m29s;;;1057.1;10.5;;;;;;;69.40;322.5;1477348260000;41354;6.7;1.0;37.4;3.1;3.0;0.0
16h51m30s;;;1032.3;10.5;;;;;;;70.50;323.6;1478389893000;21312;1.5;2.5;268.2;3.1;3.0;0.0
16h51m31s;;;1032.1;10.5;;;;;;;69.40;324.6;1479431528000;12688;1.5;1.0;398.6;3.1;3.0;0.0
16h51m32s;;;1032.1;10.5;;;;;;;69.40;325.6;1480473164000;10077;1.5;1.0;305.7;3.1;3.0;0.0
16h51m33s;;;1031.6;10.5;;;;;;;69.40;326.7;1481514800000;23048;1.5;1.0;145.1;3.1;3.0;0.0
16h51m35s;;;1031.7;10.5;;;;;;;71.60;328.2;1483014754000;36499;2.0;1.0;72.3;1.1;1.6;0.0
16h51m36s;;;1031.9;10.5;;;;;;;69.95;329.2;1484056388000;41354;2.4;1.0;78.9;1.1;1.6;0.0
16h51m37s;;;1031.6;10.5;;;;;;;71.05;330.3;1485098026000;41354;2.7;1.0;58.6;1.1;1.6;0.0
16h51m38s;;;1031.7;10.5;;;;;;;69.40;331.3;1486139658000;41354;2.7;1.0;56.8;1.1;1.6;0.0
16h51m39s;;;1031.9;10.5;;;;;;;71.05;332.4;1487181295000;41354;2.7;1.0;56.5;1.1;1.6;0.0
16h51m40s;;;1032.3;10.5;;;;;;;69.95;333.4;1488222929000;41354;2.7;1.0;56.0;1.1;1.6;0.0
16h51m41s;;;1032.1;10.5;;;;;;;68.30;334.5;1489306229000;41354;2.7;1.0;56.5;1.1;1.6;0.0
16h51m42s;;;1031.9;10.5;;;;;;;69.95;335.5;1490347864000;41354;2.7;1.0;56.6;1.1;1.6;0.0
16h51m43s;;;1031.9;10.5;;;;;;;69.95;336.5;1491389499000;41354;2.7;1.0;56.6;1.1;1.6;0.0
16h51m44s;;;1032.5;10.5;;;;;;;69.95;337.6;1492431135000;41354;2.7;1.0;56.1;1.1;1.6;0.0
16h51m44s;;;1031.7;10.6;;;;;;;69.95;337.7;1492556132000;41354;2.7;1.0;56.2;1.1;1.6;0.0
16h51m45s;;;1032.3;10.5;;;;;;;69.95;338.8;1493597767000;41354;2.7;1.0;56.6;1.1;1.6;0.0
16h51m47s;;;1031.5;10.5;;;;;;;69.40;339.8;1494681065000;41354;2.7;1.0;56.8;1.1;1.6;0.0
16h51m48s;;;1031.8;10.5;;;;;;;68.85;340.9;1495722702000;41354;2.7;1.0;56.6;1.1;1.6;0.0
16h51m49s;;;1031.8;10.5;;;;;;;69.95;341.9;1496764336000;41354;2.7;1.0;56.0;1.1;1.6;0.0
16h51m50s;;;1032.3;10.5;;;;;;;68.85;343.0;1497805971000;41354;2.7;1.0;56.4;1.1;1.6;0.0
16h51m51s;;;1032.4;10.5;;;;;;;68.85;344.0;1498847609000;41354;2.7;1.0;56.1;1.1;1.6;0.0
16h51m52s;;;1031.8;10.5;;;;;;;69.40;345.1;1499889243000;41354;2.7;1.0;55.7;1.1;1.6;0.0
16h51m53s;;;1031.7;10.6;;;;;;;68.85;346.1;1500930877000;41354;2.7;1.0;55.8;1.1;1.6;0.0
16h51m54s;;;1032.0;10.6;;;;;;;68.85;347.1;1501972513000;41354;2.7;1.0;55.2;1.1;1.6;0.0
16h51m54s;;;1031.7;10.6;;;;;;;69.95;347.3;1502139173000;41354;2.7;1.0;55.4;1.1;1.6;0.0
16h51m55s;;;1032.2;10.6;;;;;;;68.85;348.3;1503180809000;41354;2.7;1.0;55.7;1.1;1.6;0.0
16h51m56s;;;1031.1;10.6;;;;;;;69.95;349.4;1504222445000;41354;2.7;1.0;55.5;1.1;1.6;0.0
16h51m57s;;;1031.7;10.6;;;;;;;69.95;350.4;1505264080000;41354;2.7;1.0;56.0;1.1;1.6;0.0
16h51m58s;;;1031.8;10.6;;;;;;;70.50;351.5;1506305714000;41354;2.7;1.0;57.2;1.1;1.6;0.0
16h51m59s;;;1031.4;10.6;;;;;;;69.40;352.5;1507347349000;41354;2.6;1.0;56.9;1.1;1.6;0.0
16h52m00s;;;1031.8;10.6;;;;;;;71.05;353.6;1508388991000;41354;2.6;1.0;56.5;1.1;1.6;0.0
16h52m01s;;;1031.8;10.6;;;;;;;71.05;354.6;1509430619000;41354;2.6;1.0;58.6;1.1;1.6;0.0
